NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,CHAIR,Hamid,M.,RDG,Parti radical de gauche,681,"   1,89","   0,84",non,09307,09307,93007
2,DEHAY,Catherine,Mme,ECO,Ecologistes,961,"   2,66","   1,19",non,09307,09307,93007
3,BROSSIER,Marie-Laure,Mme,ENS,Ensemble ! (Majorité présidentielle),5773,"  15,99","   7,16",non,09307,09307,93007
4,JOCHAUD,Aurélie,Mme,DXG,Divers extrême gauche,525,"   1,45","   0,65",non,09307,09307,93007
5,MEHIDI,Myriam,Mme,REC,Reconquête !,872,"   2,42","   1,08",non,09307,09307,93007
6,BOUCABEILLE,Madina,Mme,UDI,Union des Démocrates et des Indépendants,799,"   2,21","   0,99",non,09307,09307,93007
7,KEISER,Christel,Mme,DXG,Divers extrême gauche,229,"   0,63","   0,28",non,09307,09307,93007
8,MONTAGNON,Jeanne,Mme,ECO,Ecologistes,239,"   0,66","   0,30",non,09307,09307,93007
9,YONIS,Choukri,Mme,DVG,Divers gauche,1562,"   4,33","   1,94",non,09307,09307,93007
10,YAGOUBI-MOROCHO,Karim,M.,RN,Rassemblement National,1735,"   4,81","   2,15",non,09307,09307,93007
11,CORBIÈRE,Alexis,M.,NUP,Nouvelle union populaire écologique et sociale,22718,"  62,94","  28,16",oui,09307,09307,93007
