NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BONILLA,Dayana,Mme,ECO,Ecologistes,393,"   1,03","   0,54",non,07504,07504,75004
2,PERREAU,Jérôme,M.,DVC,Divers centre,183,"   0,48","   0,25",non,07504,07504,75004
3,BRITEL,Karim,M.,DVD,Divers droite,89,"   0,23","   0,12",non,07504,07504,75004
4,PANOSYAN-BOUVET,Astrid,Mme,ENS,Ensemble ! (Majorité présidentielle),15730,"  41,03","  21,56",Bal.,07504,07504,75004
5,DEPRAZ,Natalie,Mme,NUP,Nouvelle union populaire écologique et sociale,5087,"  13,27","   6,97",non,07504,07504,75004
6,ECLOU,Chantal,Mme,ECO,Ecologistes,857,"   2,24","   1,17",non,07504,07504,75004
7,LAVENIER,Annie Marcelle Mauricette,Mme,RN,Rassemblement National,1412,"   3,68","   1,93",non,07504,07504,75004
8,SHNORHOKIAN,Garen,M.,REC,Reconquête !,3252,"   8,48","   4,46",non,07504,07504,75004
9,FREUDBERG,Francine,Mme,DVC,Divers centre,1,"   0,00","   0,00",non,07504,07504,75004
10,TOUATI,Adrien,M.,DIV,Divers,174,"   0,45","   0,24",non,07504,07504,75004
11,LÉVENARD,Pierre,M.,DXG,Divers extrême gauche,75,"   0,20","   0,10",non,07504,07504,75004
12,GUILLAS-CAVAN,Kevin,M.,DVG,Divers gauche,0,"   0,00","   0,00",non,07504,07504,75004
13,KUSTER,Brigitte,Mme,LR,Les Républicains,11085,"  28,91","  15,19",Bal.,07504,07504,75004
