NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,TARANTOLA,Hugo,M.,ECO,Ecologistes,792,"   2,12","   0,84",non,06806,06806,68006
2,BLUM,Pascal,M.,ECO,Ecologistes,785,"   2,10","   0,83",non,06806,06806,68006
3,KARLEN-DEBÈVE,Mireille,Mme,REG,Régionaliste,224,"   0,60","   0,24",non,06806,06806,68006
4,LOURENÇO,Romuald,M.,DSV,Droite souverainiste,624,"   1,67","   0,66",non,06806,06806,68006
5,BARTH,Stephane,M.,ECO,Ecologistes,485,"   1,30","   0,51",non,06806,06806,68006
6,BEAUSSART,Pascal,M.,DSV,Droite souverainiste,8,"   0,02","   0,01",non,06806,06806,68006
7,MULOT,Nathalie,Mme,DXG,Divers extrême gauche,281,"   0,75","   0,30",non,06806,06806,68006
8,SEVIN,Guillaume,M.,DVD,Divers droite,198,"   0,53","   0,21",non,06806,06806,68006
9,ROTH,Laurent,M.,REG,Régionaliste,1724,"   4,62","   1,82",non,06806,06806,68006
10,MARCELLI,Sylvain,M.,REC,Reconquête !,1688,"   4,53","   1,79",non,06806,06806,68006
11,ZILL,Yvan,M.,DVC,Divers centre,132,"   0,35","   0,14",non,06806,06806,68006
12,HEBERT,Léonie,Mme,NUP,Nouvelle union populaire écologique et sociale,7186,"  19,27","   7,61",non,06806,06806,68006
13,GERHART,Anne,Mme,DVC,Divers centre,1618,"   4,34","   1,71",non,06806,06806,68006
14,RITZ,Christelle,Mme,RN,Rassemblement National,9415,"  25,25","   9,97",Bal.,06806,06806,68006
15,FUCHS,Bruno,M.,ENS,Ensemble ! (Majorité présidentielle),11996,"  32,17","  12,70",Bal.,06806,06806,68006
16,BREINER,Dimitri,M.,DIV,Divers,137,"   0,37","   0,15",non,06806,06806,68006
