NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,FABRE,Valérie,Mme,DIV,Divers,4,"   0,01","   0,00",non,02906,02906,29006
2,LE FUR,Patrick,M.,RN,Rassemblement National,7146,"  14,51","   7,83",non,02906,02906,29006
3,BROUSTAUT,Sophie,Mme,REC,Reconquête !,1387,"   2,82","   1,52",non,02906,02906,29006
4,THOMIN,Mélanie,Mme,NUP,Nouvelle union populaire écologique et sociale,15345,"  31,16","  16,81",Bal.,02906,02906,29006
5,PLOUZANÉ,Philippe,M.,REG,Régionaliste,1500,"   3,05","   1,64",non,02906,02906,29006
6,FERRAND,Richard,M.,ENS,Ensemble ! (Majorité présidentielle),16526,"  33,56","  18,11",Bal.,02906,02906,29006
7,PASQUET,Alan,M.,REG,Régionaliste,426,"   0,87","   0,47",non,02906,02906,29006
8,PFLIEGER,Mathilde Maria,Mme,DIV,Divers,107,"   0,22","   0,12",non,02906,02906,29006
9,NICOLAS,Gaëlle,Mme,LR,Les Républicains,5218,"  10,60","   5,72",non,02906,02906,29006
10,FEHRINGER,Bernard,M.,ECO,Ecologistes,22,"   0,04","   0,02",non,02906,02906,29006
11,PERENNEC,Tugdual,M.,DIV,Divers,169,"   0,34","   0,19",non,02906,02906,29006
12,CORDIER,Philippe,M.,DXG,Divers extrême gauche,478,"   0,97","   0,52",non,02906,02906,29006
13,BEAULIEU,Tiphaine,Mme,DIV,Divers,917,"   1,86","   1,00",non,02906,02906,29006
