NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BROTHERSON,Moetai,M.,REG,Régionaliste,9761,"  34,26","  14,59",Bal.,98703,98703,ZP003
2,TAUTU,Gilles,M.,REG,Régionaliste,332,"   1,17","   0,50",non,98703,98703,ZP003
3,TEFAN,John,M.,REG,Régionaliste,319,"   1,12","   0,48",non,98703,98703,ZP003
4,TERIITAHI,Bernard Heifara,M.,REG,Régionaliste,238,"   0,84","   0,36",non,98703,98703,ZP003
5,TEROOATEA,Sylviane,Mme,DVD,Divers droite,3987,"  13,99","   5,96",non,98703,98703,ZP003
6,LAUREY,Nuihau,M.,DVD,Divers droite,4140,"  14,53","   6,19",non,98703,98703,ZP003
7,TUMAHAI,Tuterai,M.,ENS,Ensemble ! (Majorité présidentielle),9128,"  32,04","  13,65",Bal.,98703,98703,ZP003
8,HAUATA,Jules,M.,ECO,Ecologistes,586,"   2,06","   0,88",non,98703,98703,ZP003
