NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LAFFONT,Christian,M.,DVD,Divers droite,1237,"   1,97","   1,01",non,04002,04002,40002
2,CAUSSE,Lionel,M.,ENS,Ensemble ! (Majorité présidentielle),21175,"  33,73","  17,21",Bal.,04002,04002,40002
3,RIVOIRE,Véronique,Mme,RN,Rassemblement National,10116,"  16,11","   8,22",non,04002,04002,40002
4,LECUONA,Dominique,Mme,REG,Régionaliste,574,"   0,91","   0,47",non,04002,04002,40002
5,DE BROSSES,Sophie,Mme,DVC,Divers centre,2736,"   4,36","   2,22",non,04002,04002,40002
6,LESPADE,Jean-Marc,M.,NUP,Nouvelle union populaire écologique et sociale,19015,"  30,29","  15,45",Bal.,04002,04002,40002
7,ETCHOIMBORDE,Jean-Pierre,M.,DSV,Droite souverainiste,903,"   1,44","   0,73",non,04002,04002,40002
8,LOUBET,Muriel,Mme,REC,Reconquête !,2584,"   4,12","   2,10",non,04002,04002,40002
9,DEMANGEOT,Pascal,M.,DXG,Divers extrême gauche,489,"   0,78","   0,40",non,04002,04002,40002
10,VERNIER,Marc,M.,LR,Les Républicains,3008,"   4,79","   2,44",non,04002,04002,40002
11,HARENG,Jonathan,M.,ECO,Ecologistes,944,"   1,50","   0,77",non,04002,04002,40002
