NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ORIZET-VIEILLEFOND,Sophie,Mme,DVD,Divers droite,701,"   1,27","   0,63",non,08502,08502,85002
2,MARCHAND,Jérôme,M.,ECO,Ecologistes,433,"   0,78","   0,39",non,08502,08502,85002
3,LOISEAU,Patrick,M.,DVC,Divers centre,2195,"   3,98","   1,96",non,08502,08502,85002
4,GRÉAU,Ninon,Mme,ECO,Ecologistes,2568,"   4,65","   2,29",non,08502,08502,85002
5,BARILLOT,Sophie,Mme,DXG,Divers extrême gauche,456,"   0,83","   0,41",non,08502,08502,85002
6,GHOUALI,Célia,Mme,DIV,Divers,73,"   0,13","   0,07",non,08502,08502,85002
7,DE RUGY,Maxence,M.,LR,Les Républicains,9572,"  17,34","   8,53",non,08502,08502,85002
8,NEVEUX,Brigitte,Mme,REC,Reconquête !,2157,"   3,91","   1,92",non,08502,08502,85002
9,BELLAMY,Béatrice,Mme,ENS,Ensemble ! (Majorité présidentielle),14334,"  25,97","  12,78",Bal.,08502,08502,85002
10,JAMONNEAU,Benoît,M.,DVG,Divers gauche,306,"   0,55","   0,27",non,08502,08502,85002
11,HELARY,Nicolas,M.,NUP,Nouvelle union populaire écologique et sociale,12053,"  21,84","  10,75",Bal.,08502,08502,85002
12,CARPENTIER,Sophie,Mme,DSV,Droite souverainiste,687,"   1,24","   0,61",non,08502,08502,85002
13,LALOUE,Franck,M.,RN,Rassemblement National,9665,"  17,51","   8,62",non,08502,08502,85002
