NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,KOLMAKOVA,Anna,Mme,DSV,Droite souverainiste,1072,"   1,98","   1,01",non,03805,03805,38005
2,FERES,Quentin,M.,REC,Reconquête !,2647,"   4,90","   2,50",non,03805,03805,38005
3,ROSSET,Frédéric,M.,ECO,Ecologistes,1460,"   2,70","   1,38",non,03805,03805,38005
4,IORDANOFF,Jérémie,M.,NUP,Nouvelle union populaire écologique et sociale,17457,"  32,29","  16,46",Bal.,03805,03805,38005
5,LEAL,Fabienne-Claire,Mme,ECO,Ecologistes,783,"   1,45","   0,74",non,03805,03805,38005
6,LECROQ,Françoise,Mme,DXG,Divers extrême gauche,228,"   0,42","   0,22",non,03805,03805,38005
7,SANTANA,Jérôme,M.,RN,Rassemblement National,9909,"  18,33","   9,35",non,03805,03805,38005
8,HELLER,Nathalie,Mme,ECO,Ecologistes,543,"   1,00","   0,51",non,03805,03805,38005
9,TULIPE,Christine,Mme,DXG,Divers extrême gauche,427,"   0,79","   0,40",non,03805,03805,38005
10,VERGEZ,Frédéric,M.,DVG,Divers gauche,2887,"   5,34","   2,72",non,03805,03805,38005
11,JAY,Florence,Mme,ENS,Ensemble ! (Majorité présidentielle),16651,"  30,80","  15,70",Bal.,03805,03805,38005
