NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SACKHO,Kourtoum,Mme,UDI,Union des Démocrates et des Indépendants,1172,"   5,18","   2,02",non,09306,09306,93006
2,TROVA,Françoise,Mme,RN,Rassemblement National,1584,"   7,01","   2,73",non,09306,09306,93006
3,ZEROUALI,Ali,M.,DIV,Divers,236,"   1,04","   0,41",non,09306,09306,93006
4,ACHFAA,Soumia,Mme,RDG,Parti radical de gauche,327,"   1,45","   0,56",non,09306,09306,93006
5,CHAMPION,Patrick,M.,DXG,Divers extrême gauche,128,"   0,57","   0,22",non,09306,09306,93006
6,DJEBBARI,Nabila,Mme,DVG,Divers gauche,1248,"   5,52","   2,15",non,09306,09306,93006
7,ARTHAUD,Nathalie,Mme,DXG,Divers extrême gauche,537,"   2,38","   0,92",non,09306,09306,93006
8,LACHAUD,Bastien,M.,NUP,Nouvelle union populaire écologique et sociale,12797,"  56,61","  22,03",Bal.,09306,09306,93006
9,BOURAK,Aïcha,Mme,DIV,Divers,382,"   1,69","   0,66",non,09306,09306,93006
10,BAZIZ,Yasmina,Mme,ENS,Ensemble ! (Majorité présidentielle),3419,"  15,12","   5,89",Bal.,09306,09306,93006
11,BEUGRÉ,Noélie,Mme,REC,Reconquête !,560,"   2,48","   0,96",non,09306,09306,93006
12,MABIALA,Aymane,M.,DIV,Divers,217,"   0,96","   0,37",non,09306,09306,93006
