NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MARKIEL,Joseph,M.,DXG,Divers extrême gauche,261,"   0,69","   0,31",non,00604,00604,06004
2,BIEDER,David,M.,ECO,Ecologistes,534,"   1,41","   0,63",non,00604,00604,06004
3,VALETTA-ARDISSON,Alexandra,Mme,ENS,Ensemble ! (Majorité présidentielle),8464,"  22,37","   9,92",Bal.,00604,00604,06004
4,BEYL,Christine,Mme,ECO,Ecologistes,530,"   1,40","   0,62",non,00604,00604,06004
5,DUCREUX,Pascal,M.,ECO,Ecologistes,1117,"   2,95","   1,31",non,00604,00604,06004
6,CARBONEL,Fabrice,M.,DSV,Droite souverainiste,680,"   1,80","   0,80",non,00604,00604,06004
7,BOURNOT-POULET,Sophie,Mme,NUP,Nouvelle union populaire écologique et sociale,5803,"  15,33","   6,80",non,00604,00604,06004
8,ROUX,Roger,M.,LR,Les Républicains,5494,"  14,52","   6,44",non,00604,00604,06004
9,MASSON,Alexandra,Mme,RN,Rassemblement National,10925,"  28,87","  12,81",Bal.,00604,00604,06004
10,RIEU,Damien,M.,REC,Reconquête !,4036,"  10,66","   4,73",non,00604,00604,06004
