NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SALAMI,Réza,M.,DVG,Divers gauche,3782,"   9,94","   4,78",non,02902,02902,29002
2,COLLARD,Rémy,M.,DXG,Divers extrême gauche,206,"   0,54","   0,26",non,02902,02902,29002
3,LE CORRE,Jean-Yves,M.,ECO,Ecologistes,484,"   1,27","   0,61",non,02902,02902,29002
4,LARSONNEUR,Jean-Charles,M.,DVC,Divers centre,5936,"  15,61","   7,51",Bal.,02902,02902,29002
5,MADEC,Sylvia,Mme,REG,Régionaliste,211,"   0,55","   0,27",non,02902,02902,29002
6,GÉLÉBART,Anne,Mme,UDI,Union des Démocrates et des Indépendants,1356,"   3,57","   1,72",non,02902,02902,29002
7,HEBERT,Gérald,M.,DSV,Droite souverainiste,271,"   0,71","   0,34",non,02902,02902,29002
8,HITA,Melvyn,M.,DXG,Divers extrême gauche,143,"   0,38","   0,18",non,02902,02902,29002
9,VASSEUR,Alice,Mme,DVG,Divers gauche,321,"   0,84","   0,41",non,02902,02902,29002
10,PELLICANO,Fortuné,M.,RDG,Parti radical de gauche,510,"   1,34","   0,65",non,02902,02902,29002
11,CADALEN,Pierre-Yves,M.,NUP,Nouvelle union populaire écologique et sociale,12135,"  31,91","  15,35",Bal.,02902,02902,29002
12,CABON,Mikaël,M.,DVC,Divers centre,1451,"   3,82","   1,84",non,02902,02902,29002
13,COATANEA,Marc,M.,ENS,Ensemble ! (Majorité présidentielle),5159,"  13,57","   6,53",non,02902,02902,29002
14,POULLAOUEC,Yvette,Mme,RN,Rassemblement National,3815,"  10,03","   4,83",non,02902,02902,29002
15,MIGEREL,Sandrine,Mme,REG,Régionaliste,766,"   2,01","   0,97",non,02902,02902,29002
16,LOUVEL,Elisabeth,Mme,REC,Reconquête !,1484,"   3,90","   1,88",non,02902,02902,29002
