NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BRUN,Catherine,Mme,DXG,Divers extrême gauche,264,"   0,91","   0,44",non,03803,03803,38003
2,MARTIN,Élisa,Mme,NUP,Nouvelle union populaire écologique et sociale,12284,"  42,49","  20,34",Bal.,03803,03803,38003
3,KRIEF,Sandra,Mme,ECO,Ecologistes,327,"   1,13","   0,54",non,03803,03803,38003
4,CHAPPET,Clément,M.,LR,Les Républicains,2049,"   7,09","   3,39",non,03803,03803,38003
5,TIVOLLE,Lucie,Mme,REC,Reconquête !,975,"   3,37","   1,61",non,03803,03803,38003
6,JIMENEZ DEBEZE,Isabelle,Mme,ECO,Ecologistes,610,"   2,11","   1,01",non,03803,03803,38003
7,EDWIGE,Romain,M.,DXG,Divers extrême gauche,123,"   0,43","   0,20",non,03803,03803,38003
8,CHALAS,Emilie,Mme,ENS,Ensemble ! (Majorité présidentielle),7112,"  24,60","  11,78",Bal.,03803,03803,38003
9,DUPRÉ,Christel,Mme,RN,Rassemblement National,3424,"  11,84","   5,67",non,03803,03803,38003
10,GEMMANI,Stéphane,M.,ECO,Ecologistes,1743,"   6,03","   2,89",non,03803,03803,38003
