NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,PERCHET,Guillaume,M.,DXG,Divers extrême gauche,467,"   0,84","   0,43",non,03306,03306,33006
2,PARIS,Jérôme,M.,REC,Reconquête !,2174,"   3,93","   2,01",non,03306,03306,33006
3,BONHOMME,Franck,M.,DVD,Divers droite,639,"   1,16","   0,59",non,03306,03306,33006
4,FERGEAU-RENAUX,Vanessa,Mme,NUP,Nouvelle union populaire écologique et sociale,18765,"  33,93","  17,37",Bal.,03306,03306,33006
5,MORISSET,Marc,M.,DVG,Divers gauche,340,"   0,61","   0,31",non,03306,03306,33006
6,MVONDO,Esther,Mme,ECO,Ecologistes,845,"   1,53","   0,78",non,03306,03306,33006
7,FLORIT,Jonathan,M.,DIV,Divers,179,"   0,32","   0,17",non,03306,03306,33006
8,DE PINA,Jean-Christophe,M.,DIV,Divers,37,"   0,07","   0,03",non,03306,03306,33006
9,ALVES,Alain,M.,DSV,Droite souverainiste,574,"   1,04","   0,53",non,03306,03306,33006
10,CANOVAS,Raphael,M.,DIV,Divers,2,"   0,00","   0,00",non,03306,03306,33006
11,PLOUVIER,Stephanie,Mme,ECO,Ecologistes,981,"   1,77","   0,91",non,03306,03306,33006
12,BOURLIEUX,Jimmy,M.,RN,Rassemblement National,8222,"  14,87","   7,61",non,03306,03306,33006
13,POULLIAT,Eric,M.,ENS,Ensemble ! (Majorité présidentielle),19258,"  34,83","  17,83",Bal.,03306,03306,33006
14,DOVICHI,Thomas,M.,LR,Les Républicains,2815,"   5,09","   2,61",non,03306,03306,33006
