NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ISAAC,Christel,Mme,ECO,Ecologistes,1039,"   2,72","   1,49",non,09202,09202,92002
2,MARTIN SAINT LEON,Laurent,M.,DVC,Divers centre,445,"   1,17","   0,64",non,09202,09202,92002
3,DAGEVILLE,Marine,Mme,DXG,Divers extrême gauche,124,"   0,32","   0,18",non,09202,09202,92002
4,PERROTEL,Sébastien,M.,DVD,Divers droite,996,"   2,61","   1,43",non,09202,09202,92002
5,AESCHLIMANN,Marie-Do,Mme,LR,Les Républicains,9541,"  24,99","  13,68",Bal.,09202,09202,92002
6,PASQUINI,Francesca,Mme,NUP,Nouvelle union populaire écologique et sociale,10465,"  27,41","  15,01",Bal.,09202,09202,92002
7,BRUNET,Antoine,M.,DXG,Divers extrême gauche,86,"   0,23","   0,12",non,09202,09202,92002
8,BICHARA,Digui,M.,DVC,Divers centre,29,"   0,08","   0,04",non,09202,09202,92002
9,BERTIER,Frédérique,Mme,REC,Reconquête !,1639,"   4,29","   2,35",non,09202,09202,92002
10,DENOO,Emilia,Mme,ECO,Ecologistes,502,"   1,31","   0,72",non,09202,09202,92002
11,ACHIDI,Baï-Audrey,Mme,ENS,Ensemble ! (Majorité présidentielle),10227,"  26,79","  14,67",Bal.,09202,09202,92002
12,BELLOUFA,Karima,Mme,DIV,Divers,236,"   0,62","   0,34",non,09202,09202,92002
13,LAURENT,Hadrien,M.,RDG,Parti radical de gauche,1022,"   2,68","   1,47",non,09202,09202,92002
14,FABRE,Michel,M.,DXG,Divers extrême gauche,165,"   0,43","   0,24",non,09202,09202,92002
15,MILLOT,Philippe,M.,RN,Rassemblement National,1660,"   4,35","   2,38",non,09202,09202,92002
