NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GIL,Antoine,M.,DVD,Divers droite,645,"   2,20","   0,67",non,98801,98801,ZN001
2,KASARHEROU,Joël,M.,DVC,Divers centre,1461,"   4,98","   1,51",non,98801,98801,ZN001
3,DUNOYER,Philippe,M.,ENS,Ensemble ! (Majorité présidentielle),11982,"  40,83","  12,36",Bal.,98801,98801,ZN001
4,CUENOT,Guy-Olivier,M.,RN,Rassemblement National,1941,"   6,61","   2,00",non,98801,98801,ZN001
5,LAFLEUR,Pascal,M.,DVD,Divers droite,2171,"   7,40","   2,24",non,98801,98801,ZN001
6,WAHETRA,Walisaune,Mme,REG,Régionaliste,6360,"  21,67","   6,56",Bal.,98801,98801,ZN001
7,RUFFENACH,Virginie,Mme,LR,Les Républicains,4102,"  13,98","   4,23",non,98801,98801,ZN001
8,SIMON,Jérémy,M.,DSV,Droite souverainiste,686,"   2,34","   0,71",non,98801,98801,ZN001
