NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DE MONTILLE,Béatrice,Mme,LR,Les Républicains,3403,"   8,30","   4,70",non,06903,06903,69003
2,CHINAL,Marc,M.,DIV,Divers,87,"   0,21","   0,12",non,06903,06903,69003
3,PEILLON,Sarah,Mme,ENS,Ensemble ! (Majorité présidentielle),11681,"  28,51","  16,12",Bal.,06903,06903,69003
4,DUDUKDJIAN,Jean-Noël,M.,DXG,Divers extrême gauche,261,"   0,64","   0,36",non,06903,06903,69003
5,VOLLORY,Gérard,M.,RN,Rassemblement National,2983,"   7,28","   4,12",non,06903,06903,69003
6,BARRALLON,Anaïs,Mme,DXG,Divers extrême gauche,148,"   0,36","   0,20",non,06903,06903,69003
7,GUILLAUMONT,Nadège,Mme,ECO,Ecologistes,380,"   0,93","   0,52",non,06903,06903,69003
8,GEFFRAULT,Alexis,M.,DIV,Divers,153,"   0,37","   0,21",non,06903,06903,69003
9,RAMOS,Valérie,Mme,ECO,Ecologistes,719,"   1,75","   0,99",non,06903,06903,69003
10,DELUCENAY,Olivier,M.,REC,Reconquête !,1841,"   4,49","   2,54",non,06903,06903,69003
11,GARIN,Marie-Charlotte,Mme,NUP,Nouvelle union populaire écologique et sociale,17767,"  43,36","  24,53",Bal.,06903,06903,69003
12,AUZAL,Jean-François,M.,RDG,Parti radical de gauche,969,"   2,36","   1,34",non,06903,06903,69003
13,TODOROVIC,Nicolas,M.,ECO,Ecologistes,584,"   1,43","   0,81",non,06903,06903,69003
