NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,JOVIADO,Gilles,M.,DVG,Divers gauche,3840,"   6,95","   3,65",non,03102,03102,31002
2,BARTHÉLÉMY,Clotilde,Mme,DXG,Divers extrême gauche,439,"   0,79","   0,42",non,03102,03102,31002
3,GUIBERT,Adeline,Mme,DVG,Divers gauche,250,"   0,45","   0,24",non,03102,03102,31002
4,CAMPO,Charles,M.,DSV,Droite souverainiste,576,"   1,04","   0,55",non,03102,03102,31002
5,LAGLEIZE,Jean-Luc,M.,ENS,Ensemble ! (Majorité présidentielle),14807,"  26,81","  14,06",Bal.,03102,03102,31002
6,DE TOURNADRE,Estelle,Mme,DIV,Divers,0,"   0,00","   0,00",non,03102,03102,31002
7,GENNARO-SAINT,Christine,Mme,LR,Les Républicains,3174,"   5,75","   3,01",non,03102,03102,31002
8,CATHALA,Catherine,Mme,ECO,Ecologistes,423,"   0,77","   0,40",non,03102,03102,31002
9,MARTIN,Pierre,M.,DIV,Divers,305,"   0,55","   0,29",non,03102,03102,31002
10,TEYCHENE,Sonia,Mme,RN,Rassemblement National,7245,"  13,12","   6,88",non,03102,03102,31002
11,BALES,Laurent,M.,REG,Régionaliste,354,"   0,64","   0,34",non,03102,03102,31002
12,KARASIAK,Nicolas,M.,ECO,Ecologistes,846,"   1,53","   0,80",non,03102,03102,31002
13,STAMBACH-TERRENOIR,Anne,Mme,NUP,Nouvelle union populaire écologique et sociale,20570,"  37,25","  19,53",Bal.,03102,03102,31002
14,LORANS,Pauline,Mme,REC,Reconquête !,2397,"   4,34","   2,28",non,03102,03102,31002
