NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LHOMMEAU,Jean-Claude,M.,DSV,Droite souverainiste,368,"   0,89","   0,48",non,04401,04401,44001
2,DAVOZ,Pascal,M.,ECO,Ecologistes,260,"   0,63","   0,34",non,04401,04401,44001
3,GIREL,Nicole,Mme,ECO,Ecologistes,1852,"   4,46","   2,40",non,04401,04401,44001
4,BENBRAHIM,Karim,M.,NUP,Nouvelle union populaire écologique et sociale,15343,"  36,97","  19,89",Bal.,04401,04401,44001
5,BELHAMITI,Mounir,M.,ENS,Ensemble ! (Majorité présidentielle),13067,"  31,48","  16,94",Bal.,04401,04401,44001
6,PECQUEUR,Bryan,M.,RN,Rassemblement National,2652,"   6,39","   3,44",non,04401,04401,44001
7,MENANT,Vincent,M.,REG,Régionaliste,50,"   0,12","   0,06",non,04401,04401,44001
8,PATARD,Nicolas,M.,ECO,Ecologistes,318,"   0,77","   0,41",non,04401,04401,44001
9,BÉRAUD,Anthony,M.,LR,Les Républicains,5212,"  12,56","   6,76",non,04401,04401,44001
10,DEFRANCE,Hélène,Mme,DXG,Divers extrême gauche,284,"   0,68","   0,37",non,04401,04401,44001
11,CHRETIEN,Bernard,M.,DIV,Divers,72,"   0,17","   0,09",non,04401,04401,44001
12,GODON,Carol,Mme,REC,Reconquête !,1984,"   4,78","   2,57",non,04401,04401,44001
13,TAN,David,M.,DIV,Divers,42,"   0,10","   0,05",non,04401,04401,44001
