NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SAUGER,Mélinda,Mme,NUP,Nouvelle union populaire écologique et sociale,9323,"  24,50","  12,28",Bal.,07806,07806,78006
2,VERILHAC,Julian,M.,DIV,Divers,128,"   0,34","   0,17",non,07806,07806,78006
3,DE MONTBRIAL,Thibault,M.,LR,Les Républicains,6747,"  17,73","   8,88",non,07806,07806,78006
4,PERRAUDIN,Cécile,Mme,DXG,Divers extrême gauche,310,"   0,81","   0,41",non,07806,07806,78006
5,LEMIERE,Bénédicte,Mme,DIV,Divers,69,"   0,18","   0,09",non,07806,07806,78006
6,POUZYREFF,Natalia,Mme,ENS,Ensemble ! (Majorité présidentielle),14378,"  37,78","  18,93",Bal.,07806,07806,78006
7,MACEDO DE SOUZA,Maria,Mme,RN,Rassemblement National,2993,"   7,86","   3,94",non,07806,07806,78006
8,SUZÉ,Jean-Luc,M.,ECO,Ecologistes,890,"   2,34","   1,17",non,07806,07806,78006
9,BOUCHER,Stéphane,M.,REC,Reconquête !,2617,"   6,88","   3,45",non,07806,07806,78006
10,ONOFRI,Catherine,Mme,DSV,Droite souverainiste,600,"   1,58","   0,79",non,07806,07806,78006
