NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,FIEVET,Elodie,Mme,REG,Régionaliste,860,"   2,53","   1,03",non,06203,06203,62003
2,DESMARETZ,Arnaud,M.,RDG,Parti radical de gauche,685,"   2,01","   0,82",non,06203,06203,62003
3,KAZNOWSKI,Guillaume,M.,REC,Reconquête !,826,"   2,43","   0,99",non,06203,06203,62003
4,CAFLERS,Vincent,M.,DVD,Divers droite,238,"   0,70","   0,29",non,06203,06203,62003
5,DAMAY,Alexandre,M.,ECO,Ecologistes,861,"   2,53","   1,03",non,06203,06203,62003
6,DARRAS,Michel,M.,DXG,Divers extrême gauche,458,"   1,35","   0,55",non,06203,06203,62003
7,TELLIER,Jean-Marc,M.,NUP,Nouvelle union populaire écologique et sociale,12101,"  35,56","  14,55",Bal.,06203,06203,62003
8,BAYS,Nicolas,M.,ENS,Ensemble ! (Majorité présidentielle),4379,"  12,87","   5,26",non,06203,06203,62003
9,CLAVET,Bruno,M.,RN,Rassemblement National,13050,"  38,35","  15,69",Bal.,06203,06203,62003
10,LAMBRE,Claudine,Mme,LR,Les Républicains,568,"   1,67","   0,68",non,06203,06203,62003
