NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BERVILLE,Hervé,M.,ENS,Ensemble ! (Majorité présidentielle),20946,"  36,91","  20,26",Bal.,02202,02202,22002
2,BONVOISIN,Franck,M.,DIV,Divers,521,"   0,92","   0,50",non,02202,02202,22002
3,KIEFFER,Antoine,M.,RN,Rassemblement National,9340,"  16,46","   9,03",non,02202,02202,22002
4,SICRE,Jean-Luc,M.,DXG,Divers extrême gauche,343,"   0,60","   0,33",non,02202,02202,22002
5,CROKAERT,Eugénie,Mme,REC,Reconquête !,1928,"   3,40","   1,86",non,02202,02202,22002
6,DROUILLET,Raphaël,M.,ECO,Ecologistes,582,"   1,03","   0,56",non,02202,02202,22002
7,MARIE,Héléna,Mme,REG,Régionaliste,531,"   0,94","   0,51",non,02202,02202,22002
8,HERBLIN,Lucie,Mme,DXG,Divers extrême gauche,500,"   0,88","   0,48",non,02202,02202,22002
9,DESBOIS,Michel,M.,DVD,Divers droite,5807,"  10,23","   5,62",non,02202,02202,22002
10,MONROCQ,Serge,M.,ECO,Ecologistes,904,"   1,59","   0,87",non,02202,02202,22002
11,HUBERT,Sophie,Mme,DSV,Droite souverainiste,684,"   1,21","   0,66",non,02202,02202,22002
12,RICARD,Bruno,M.,NUP,Nouvelle union populaire écologique et sociale,14659,"  25,83","  14,18",Bal.,02202,02202,22002
