NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MARTIN,Dominique,M.,DXG,Divers extrême gauche,207,"   0,48","   0,22",non,07809,07809,78009
2,LE HOT,Christophe,M.,REC,Reconquête !,2331,"   5,44","   2,51",non,07809,07809,78009
3,CZAP,Aïda,Mme,ECO,Ecologistes,770,"   1,80","   0,83",non,07809,07809,78009
4,ETTORI,Magà,M.,ECO,Ecologistes,1400,"   3,27","   1,51",non,07809,07809,78009
5,DE ROZIERES,Babette,Mme,DVD,Divers droite,1246,"   2,91","   1,34",non,07809,07809,78009
6,GOMMARD,Philippe,M.,DXG,Divers extrême gauche,407,"   0,95","   0,44",non,07809,07809,78009
7,LEVRARD,Marion Sabine,Mme,DIV,Divers,10,"   0,02","   0,01",non,07809,07809,78009
8,MORIN,Laurent,M.,RN,Rassemblement National,9613,"  22,45","  10,34",Bal.,07809,07809,78009
9,MILLIENNE,Bruno,M.,ENS,Ensemble ! (Majorité présidentielle),11275,"  26,34","  12,13",Bal.,07809,07809,78009
10,IHIA,Aïcha,Mme,DIV,Divers,101,"   0,24","   0,11",non,07809,07809,78009
11,ZEROUALI,Rachid,M.,DVD,Divers droite,346,"   0,81","   0,37",non,07809,07809,78009
12,LAMIR,Fatma,Mme,DIV,Divers,1206,"   2,82","   1,30",non,07809,07809,78009
13,WINOCOUR LEFEVRE,Pauline,Mme,LR,Les Républicains,4376,"  10,22","   4,71",non,07809,07809,78009
14,PAILHAC,Victor,M.,NUP,Nouvelle union populaire écologique et sociale,9525,"  22,25","  10,25",non,07809,07809,78009
