NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BOYER,Céline,Mme,REC,Reconquête !,2342,"   4,03","   2,13",non,08102,08102,81002
2,DARMANI,Corinne,Mme,REG,Régionaliste,2399,"   4,12","   2,18",non,08102,08102,81002
3,VOIZARD,Karl-Henri,M.,ECO,Ecologistes,628,"   1,08","   0,57",non,08102,08102,81002
4,VERDIER-JOUCLAS,Marie-Christine,Mme,ENS,Ensemble ! (Majorité présidentielle),16487,"  28,34","  15,01",Bal.,08102,08102,81002
5,ENCONTRE,Joël,M.,REG,Régionaliste,413,"   0,71","   0,38",non,08102,08102,81002
6,GIMENEZ SASTRE,Boris,M.,DXG,Divers extrême gauche,543,"   0,93","   0,49",non,08102,08102,81002
7,LADA,Fabienne Marie,Mme,ECO,Ecologistes,1182,"   2,03","   1,08",non,08102,08102,81002
8,BACOU,Julien,M.,RN,Rassemblement National,13775,"  23,68","  12,54",Bal.,08102,08102,81002
9,MADESCLAIR,Sandrine,Mme,DVG,Divers gauche,2155,"   3,70","   1,96",non,08102,08102,81002
10,CUNY,Pascale,Mme,DVG,Divers gauche,0,"   0,00","   0,00",non,08102,08102,81002
11,PONNELLE,Véronique,Mme,DSV,Droite souverainiste,858,"   1,47","   0,78",non,08102,08102,81002
12,ERODI,Karen,Mme,NUP,Nouvelle union populaire écologique et sociale,17400,"  29,91","  15,84",Bal.,08102,08102,81002
