NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BOUZID,Chrif,M.,DVG,Divers gauche,771,"   2,01","   0,92",non,06301,06301,63001
2,OLIVER,Xavier,M.,REC,Reconquête !,1235,"   3,23","   1,47",non,06301,06301,63001
3,MAXIMI,Marianne,Mme,NUP,Nouvelle union populaire écologique et sociale,13211,"  34,50","  15,69",Bal.,06301,06301,63001
4,FAUCHEUX,Patrice,M.,DXG,Divers extrême gauche,165,"   0,43","   0,20",non,06301,06301,63001
5,HECQUET,Laurent,M.,DVG,Divers gauche,1286,"   3,36","   1,53",non,06301,06301,63001
6,LECLAIR,Dominique,M.,DXG,Divers extrême gauche,376,"   0,98","   0,45",non,06301,06301,63001
7,BISCOS,Anne,Mme,RN,Rassemblement National,5617,"  14,67","   6,67",non,06301,06301,63001
8,CAPOLINO,Maël,M.,REG,Régionaliste,238,"   0,62","   0,28",non,06301,06301,63001
9,DE FRANCESCO,Aurélie,Mme,ECO,Ecologistes,607,"   1,59","   0,72",non,06301,06301,63001
10,GALPIER,Sébastien,M.,LR,Les Républicains,4320,"  11,28","   5,13",non,06301,06301,63001
11,THOMAS,Valérie,Mme,ENS,Ensemble ! (Majorité présidentielle),10466,"  27,33","  12,43",Bal.,06301,06301,63001
