NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,CRETIN-GIELLY,Denis,M.,RN,Rassemblement National,3840,"  11,65","   5,08",non,09303,09303,93003
2,ZRIHEN,Joseph,M.,DIV,Divers,1414,"   4,29","   1,87",non,09303,09303,93003
3,ANATO,Patrice,M.,ENS,Ensemble ! (Majorité présidentielle),8399,"  25,49","  11,10",Bal.,09303,09303,93003
4,PORTES,Thomas,M.,NUP,Nouvelle union populaire écologique et sociale,11223,"  34,06","  14,84",Bal.,09303,09303,93003
5,POILLOT,Harald,M.,LR,Les Républicains,2777,"   8,43","   3,67",non,09303,09303,93003
6,BEN MAMI,Louise,Mme,ECO,Ecologistes,1311,"   3,98","   1,73",non,09303,09303,93003
7,TOURE,Maëlle Massandjie,Mme,DIV,Divers,11,"   0,03","   0,01",non,09303,09303,93003
8,CHELKI,Fathia,Mme,DIV,Divers,205,"   0,62","   0,27",non,09303,09303,93003
9,GAUCHERAND,Maëlle,Mme,DXG,Divers extrême gauche,243,"   0,74","   0,32",non,09303,09303,93003
10,MELKA,Albert,M.,DVG,Divers gauche,1001,"   3,04","   1,32",non,09303,09303,93003
11,AMOUROUX,Nathalie,Mme,ECO,Ecologistes,598,"   1,81","   0,79",non,09303,09303,93003
12,ENAUD,Geneviève,Mme,DXG,Divers extrême gauche,116,"   0,35","   0,15",non,09303,09303,93003
13,BORDREUIL,Myriam,Mme,REC,Reconquête !,1285,"   3,90","   1,70",non,09303,09303,93003
14,CAMPANA,Sandrine,Mme,DSV,Droite souverainiste,526,"   1,60","   0,70",non,09303,09303,93003
