NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MARLEIX,Olivier,M.,LR,Les Républicains,9124,"  28,37","  12,16",Bal.,02802,02802,28002
2,CHAARY,Yassin,M.,DXG,Divers extrême gauche,631,"   1,96","   0,84",non,02802,02802,28002
3,KRAEMER,Emmanuelle,Mme,DXG,Divers extrême gauche,34,"   0,11","   0,05",non,02802,02802,28002
4,DAVID,Maxime,M.,ENS,Ensemble ! (Majorité présidentielle),5271,"  16,39","   7,02",non,02802,02802,28002
5,D'AMILLY,Agnès,Mme,REC,Reconquête !,966,"   3,00","   1,29",non,02802,02802,28002
6,REIGNIER,Pierre-Marcel,M.,ECO,Ecologistes,507,"   1,58","   0,68",non,02802,02802,28002
7,JAFFRENOU,Béatrice,Mme,DXG,Divers extrême gauche,343,"   1,07","   0,46",non,02802,02802,28002
8,DENIS,Adrien,M.,DXG,Divers extrême gauche,216,"   0,67","   0,29",non,02802,02802,28002
9,BOËTÉ,Kévin,M.,NUP,Nouvelle union populaire écologique et sociale,5998,"  18,65","   7,99",non,02802,02802,28002
10,LUZEAU,Emeline,Mme,DSV,Droite souverainiste,362,"   1,13","   0,48",non,02802,02802,28002
11,CASTRO,Sylvie,Mme,ECO,Ecologistes,833,"   2,59","   1,11",non,02802,02802,28002
12,NIKOLIC,Aleksandar,M.,RN,Rassemblement National,7880,"  24,50","  10,50",Bal.,02802,02802,28002
