NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,RAMEAU,Jean-Francois,M.,DXG,Divers extrême gauche,482,"   1,22","   0,60",non,00303,00303,03003
2,DUCHÉ,Paul,M.,ECO,Ecologistes,701,"   1,77","   0,87",non,00303,00303,03003
3,RAY,Nicolas,M.,LR,Les Républicains,9594,"  24,22","  11,96",Bal.,00303,00303,03003
4,PENDELIAU,Yves-Marie,M.,DIV,Divers,4,"   0,01","   0,00",non,00303,00303,03003
5,RÉCHARD,Isabelle,Mme,RDG,Parti radical de gauche,1655,"   4,18","   2,06",non,00303,00303,03003
6,PEYROL,Bénédicte,Mme,ENS,Ensemble ! (Majorité présidentielle),9219,"  23,27","  11,50",Bal.,00303,00303,03003
7,DENFERD,Elsa,Mme,NUP,Nouvelle union populaire écologique et sociale,7737,"  19,53","   9,65",non,00303,00303,03003
8,JULIEN,Quentin,M.,RN,Rassemblement National,8047,"  20,31","  10,03",non,00303,00303,03003
9,LACOUR,Sophie,Mme,REC,Reconquête !,1580,"   3,99","   1,97",non,00303,00303,03003
10,CORBIN,Lydie,Mme,DSV,Droite souverainiste,594,"   1,50","   0,74",non,00303,00303,03003
