NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MARQUET,Régine,Mme,DSV,Droite souverainiste,718,"   1,46","   0,73",non,03405,03405,34005
2,POLARD,Pierre,M.,NUP,Nouvelle union populaire écologique et sociale,11932,"  24,32","  12,06",Bal.,03405,03405,34005
3,BEDU,Marie,Mme,ECO,Ecologistes,406,"   0,83","   0,41",non,03405,03405,34005
4,ROUANET,William,M.,ECO,Ecologistes,1209,"   2,46","   1,22",non,03405,03405,34005
5,CHESNARD,Véronique,Mme,DXG,Divers extrême gauche,44,"   0,09","   0,04",non,03405,03405,34005
6,MANENC,Aurélien,M.,RDG,Parti radical de gauche,7713,"  15,72","   7,79",non,03405,03405,34005
7,HUPPÉ,Philippe,M.,ENS,Ensemble ! (Majorité présidentielle),8378,"  17,07","   8,47",non,03405,03405,34005
8,VIALA,Céline,Mme,ECO,Ecologistes,211,"   0,43","   0,21",non,03405,03405,34005
9,VINUESA,Richard,M.,REC,Reconquête !,2091,"   4,26","   2,11",non,03405,03405,34005
10,MARCHAND,Lewis,M.,LR,Les Républicains,1364,"   2,78","   1,38",non,03405,03405,34005
11,GALZY,Stéphanie,Mme,RN,Rassemblement National,13806,"  28,13","  13,95",Bal.,03405,03405,34005
12,SALVAING,Charles,M.,DVD,Divers droite,1199,"   2,44","   1,21",non,03405,03405,34005
