NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SZPINER,Francis,M.,LR,Les Républicains,13527,"  33,28","  17,79",Bal.,07514,07514,75014
2,KRATZ,Catherine,Mme,DVC,Divers centre,183,"   0,45","   0,24",non,07514,07514,75014
3,DE LA BRÉLIE,Anne,Mme,RN,Rassemblement National,1435,"   3,53","   1,89",non,07514,07514,75014
4,PILARD,Sébastien,M.,REC,Reconquête !,4211,"  10,36","   5,54",non,07514,07514,75014
5,MATHURIN,Isabelle,Mme,DVG,Divers gauche,0,"   0,00","   0,00",non,07514,07514,75014
6,DORDOIGNE,Serge,M.,ECO,Ecologistes,530,"   1,30","   0,70",non,07514,07514,75014
7,BOURDY,Marie,Mme,DXG,Divers extrême gauche,144,"   0,35","   0,19",non,07514,07514,75014
8,HADDAD,Benjamin,M.,ENS,Ensemble ! (Majorité présidentielle),15964,"  39,27","  20,99",Bal.,07514,07514,75014
9,ACHOUR,Wendy,Mme,DVG,Divers gauche,0,"   0,00","   0,00",non,07514,07514,75014
10,MAURY,Julie,Mme,NUP,Nouvelle union populaire écologique et sociale,4654,"  11,45","   6,12",non,07514,07514,75014
