NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LLAVORI,Rodolphe,M.,DVG,Divers gauche,2065,"   4,18","   2,27",non,03508,03508,35008
2,BOULOUX,Mickaël,M.,NUP,Nouvelle union populaire écologique et sociale,22610,"  45,72","  24,85",Bal.,03508,03508,35008
3,LUCAS,Fabrice,M.,DXG,Divers extrême gauche,369,"   0,75","   0,41",non,03508,03508,35008
4,NICOLAS,Jean-Pierre,M.,DSV,Droite souverainiste,531,"   1,07","   0,58",non,03508,03508,35008
5,ALLIX,Sébastien,M.,DVG,Divers gauche,145,"   0,29","   0,16",non,03508,03508,35008
6,BARBIÉ DE PRÉAUDEAU,Régis,M.,REC,Reconquête !,1412,"   2,86","   1,55",non,03508,03508,35008
7,DOLU,Karol,Mme,REG,Régionaliste,270,"   0,55","   0,30",non,03508,03508,35008
8,LEROUX,Marvin,M.,DXG,Divers extrême gauche,83,"   0,17","   0,09",non,03508,03508,35008
9,GOMEZ,Guillaume,M.,ECO,Ecologistes,552,"   1,12","   0,61",non,03508,03508,35008
10,TOURNADE,Maël,M.,LR,Les Républicains,1088,"   2,20","   1,20",non,03508,03508,35008
11,ELAHIAR,Kamel,M.,DIV,Divers,111,"   0,22","   0,12",non,03508,03508,35008
12,LE GALL,Joël,M.,REG,Régionaliste,863,"   1,75","   0,95",non,03508,03508,35008
13,BACHELIER,Florian,M.,ENS,Ensemble ! (Majorité présidentielle),15950,"  32,26","  17,53",Bal.,03508,03508,35008
14,LOOTEN,Marianne,Mme,RN,Rassemblement National,3399,"   6,87","   3,74",non,03508,03508,35008
