NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BELIN,Marie-France,Mme,DXG,Divers extrême gauche,744,"   1,28","   0,63",non,04407,04407,44007
2,GONTIER,Jean-Yves,M.,DVC,Divers centre,5810,"   9,96","   4,95",non,04407,04407,44007
3,SEILLÉ,Alain,M.,ECO,Ecologistes,1956,"   3,35","   1,67",non,04407,04407,44007
4,LE PAGE,Laurence,Mme,RN,Rassemblement National,9309,"  15,96","   7,94",non,04407,04407,44007
5,JOSSIC,Donatienne,Mme,ECO,Ecologistes,668,"   1,15","   0,57",non,04407,04407,44007
6,PLOUVIER,Bertrand,M.,LR,Les Républicains,7712,"  13,22","   6,57",non,04407,04407,44007
7,AURY,Martine,Mme,DVD,Divers droite,881,"   1,51","   0,75",non,04407,04407,44007
8,GAUDEAU,Laurent,M.,REC,Reconquête !,3008,"   5,16","   2,56",non,04407,04407,44007
9,BOUTRY,Olivier,M.,DIV,Divers,16,"   0,03","   0,01",non,04407,04407,44007
10,BOURDEAU,Gaël,M.,DSV,Droite souverainiste,955,"   1,64","   0,81",non,04407,04407,44007
11,JOSSO,Sandrine,Mme,ENS,Ensemble ! (Majorité présidentielle),13108,"  22,48","  11,17",Bal.,04407,04407,44007
12,MAHÉ,Veronique,Mme,NUP,Nouvelle union populaire écologique et sociale,14147,"  24,26","  12,06",Bal.,04407,04407,44007
