NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ROULLIAUX,Axel,M.,REC,Reconquête !,2291,"   4,74","   2,33",non,01101,01101,11001
2,AMALRIC,Laure-Nelly,Mme,ECO,Ecologistes,1445,"   2,99","   1,47",non,01101,01101,11001
3,DANDEU,Patricia,Mme,ECO,Ecologistes,657,"   1,36","   0,67",non,01101,01101,11001
4,SIKORA,Juliette,Mme,DIV,Divers,0,"   0,00","   0,00",non,01101,01101,11001
5,BIASOLI,Gilbert,M.,DSV,Droite souverainiste,623,"   1,29","   0,63",non,01101,01101,11001
6,BARTHÈS,Christophe,M.,RN,Rassemblement National,15871,"  32,80","  16,12",Bal.,01101,01101,11001
7,GADRAT,Nicole,Mme,DXG,Divers extrême gauche,737,"   1,52","   0,75",non,01101,01101,11001
8,PEREZ,Laurent,M.,LR,Les Républicains,2501,"   5,17","   2,54",non,01101,01101,11001
9,COURRIÈRE CALMON,Sophie,Mme,NUP,Nouvelle union populaire écologique et sociale,13620,"  28,15","  13,83",Bal.,01101,01101,11001
10,HÉRIN,Danièle,Mme,ENS,Ensemble ! (Majorité présidentielle),10636,"  21,98","  10,80",non,01101,01101,11001
