NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DUFAURE,Esther,Mme,ECO,Ecologistes,483,"   0,94","   0,46",non,03301,03301,33001
2,LOUSTAUNAU,Xavier,M.,DVD,Divers droite,1226,"   2,39","   1,18",non,03301,03301,33001
3,LARROQUET,Isabelle,Mme,DXG,Divers extrême gauche,165,"   0,32","   0,16",non,03301,03301,33001
4,CHARTIER GRIMAUD,Claire,Mme,DXG,Divers extrême gauche,118,"   0,23","   0,11",non,03301,03301,33001
5,CAZENAVE,Thomas,M.,ENS,Ensemble ! (Majorité présidentielle),19604,"  38,23","  18,83",Bal.,03301,03301,33001
6,PALUTEAU,Bruno,M.,RN,Rassemblement National,4929,"   9,61","   4,73",non,03301,03301,33001
7,GRATTEPANCHE,Jean-Louis,M.,REC,Reconquête !,2866,"   5,59","   2,75",non,03301,03301,33001
8,THOMAS,Damien,M.,DVG,Divers gauche,1794,"   3,50","   1,72",non,03301,03301,33001
9,VISAGE,Kylian,M.,DIV,Divers,11,"   0,02","   0,01",non,03301,03301,33001
10,SABOULARD,Medhi,M.,DVG,Divers gauche,462,"   0,90","   0,44",non,03301,03301,33001
11,BLANCHARD,Laurent,M.,ECO,Ecologistes,853,"   1,66","   0,82",non,03301,03301,33001
12,NJIKAM,Pierre De Gaetan,M.,LR,Les Républicains,4116,"   8,03","   3,95",non,03301,03301,33001
13,QUANDALLE,Fanny,Mme,DXG,Divers extrême gauche,250,"   0,49","   0,24",non,03301,03301,33001
14,CESTARI,Catherine,Mme,NUP,Nouvelle union populaire écologique et sociale,14006,"  27,31","  13,45",Bal.,03301,03301,33001
15,ROCHE,Jean-Pierre,M.,DIV,Divers,398,"   0,78","   0,38",non,03301,03301,33001
