NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BRUN,Rodolphe,M.,ECO,Ecologistes,978,"   2,35","   1,06",non,01311,01311,13011
2,MARIA,Charlotte,Mme,DXG,Divers extrême gauche,337,"   0,81","   0,37",non,01311,01311,13011
3,SALORD,Stéphane,M.,NUP,Nouvelle union populaire écologique et sociale,9362,"  22,47","  10,15",non,01311,01311,13011
4,EL DEBS,Sébastien,M.,DSV,Droite souverainiste,616,"   1,48","   0,67",non,01311,01311,13011
5,PIANO,Jérémie,M.,REC,Reconquête !,2963,"   7,11","   3,21",non,01311,01311,13011
6,HADJALI,Romain,M.,ECO,Ecologistes,358,"   0,86","   0,39",non,01311,01311,13011
7,FANFAN,Céline,Mme,ECO,Ecologistes,531,"   1,27","   0,58",non,01311,01311,13011
8,FABRE-AUBRESPY,Hervé,M.,RN,Rassemblement National,9679,"  23,23","  10,49",Bal.,01311,01311,13011
9,LAQHILA,Mohamed,M.,ENS,Ensemble ! (Majorité présidentielle),10598,"  25,43","  11,48",Bal.,01311,01311,13011
10,LIBERMAN,Hervé,M.,UDI,Union des Démocrates et des Indépendants,4399,"  10,56","   4,77",non,01311,01311,13011
11,VIRZI,Elodie,Mme,DVC,Divers centre,1134,"   2,72","   1,23",non,01311,01311,13011
12,DELALANDE,Régis,M.,REG,Régionaliste,302,"   0,72","   0,33",non,01311,01311,13011
13,CASTEL,Rodolph,M.,DVG,Divers gauche,412,"   0,99","   0,45",non,01311,01311,13011
