NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ANDRÉ,Sacha,M.,NUP,Nouvelle union populaire écologique et sociale,12415,"  24,23","  12,15",Bal.,03309,03309,33009
2,DETRIEUX,Serge,M.,RDG,Parti radical de gauche,3074,"   6,00","   3,01",non,03309,03309,33009
3,DELCAMP,Jean-Philippe,M.,DXG,Divers extrême gauche,801,"   1,56","   0,78",non,03309,03309,33009
4,METTE,Sophie,Mme,ENS,Ensemble ! (Majorité présidentielle),14732,"  28,75","  14,42",Bal.,03309,03309,33009
5,OBRADOR,Damien,M.,RN,Rassemblement National,12008,"  23,44","  11,75",non,03309,03309,33009
6,VILTET,Valérie,Mme,ECO,Ecologistes,883,"   1,72","   0,86",non,03309,03309,33009
7,BESSET,Guillaume,M.,DIV,Divers,10,"   0,02","   0,01",non,03309,03309,33009
8,GELLÉ,Milène,Mme,DSV,Droite souverainiste,703,"   1,37","   0,69",non,03309,03309,33009
9,CARDOIT,Rene,M.,LR,Les Républicains,2802,"   5,47","   2,74",non,03309,03309,33009
10,MANTEL,Sylvie,Mme,REC,Reconquête !,2136,"   4,17","   2,09",non,03309,03309,33009
11,LALOUBÈRE,Jean-Claude,M.,DIV,Divers,445,"   0,87","   0,44",non,03309,03309,33009
12,CRUSE,Armelle,Mme,DVD,Divers droite,1123,"   2,19","   1,10",non,03309,03309,33009
13,BOGO,Maëva,Mme,DSV,Droite souverainiste,104,"   0,20","   0,10",non,03309,03309,33009
