NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BECHT,Olivier,M.,ENS,Ensemble ! (Majorité présidentielle),12801,"  40,31","  16,62",Bal.,06805,06805,68005
2,DOLUI,David,M.,DVG,Divers gauche,320,"   1,01","   0,42",non,06805,06805,68005
3,OCHE,Lionel,M.,DSV,Droite souverainiste,455,"   1,43","   0,59",non,06805,06805,68005
4,BARAZI,Alexandre,M.,ECO,Ecologistes,607,"   1,91","   0,79",non,06805,06805,68005
5,COLOM,Florian,M.,LR,Les Républicains,1717,"   5,41","   2,23",non,06805,06805,68005
6,TAFFARELLI,Emmanuel,M.,REC,Reconquête !,1424,"   4,48","   1,85",non,06805,06805,68005
7,STEIMER,Marie Odile,Mme,ECO,Ecologistes,699,"   2,20","   0,91",non,06805,06805,68005
8,CHAMY,André,M.,DIV,Divers,667,"   2,10","   0,87",non,06805,06805,68005
9,PINTO,Pierre,M.,RN,Rassemblement National,5122,"  16,13","   6,65",non,06805,06805,68005
10,KELTOUMI,Salah,M.,DXG,Divers extrême gauche,189,"   0,60","   0,25",non,06805,06805,68005
11,NIMESKERN,Amalia,Mme,ECO,Ecologistes,531,"   1,67","   0,69",non,06805,06805,68005
12,EL HAJJAJI,Nadia,Mme,NUP,Nouvelle union populaire écologique et sociale,6452,"  20,32","   8,37",Bal.,06805,06805,68005
13,BASCHUNG,Régis,M.,REG,Régionaliste,772,"   2,43","   1,00",non,06805,06805,68005
