NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,COQUELET,Jean-Pierre,M.,DIV,Divers,828,"   1,68","   0,84",non,09104,09104,91004
2,LA SELVE,François,M.,REC,Reconquête !,2674,"   5,44","   2,71",non,09104,09104,91004
3,BOUTALEB,Alain,M.,RN,Rassemblement National,7818,"  15,90","   7,92",non,09104,09104,91004
4,DUMONT,Dimitri,M.,DVG,Divers gauche,152,"   0,31","   0,15",non,09104,09104,91004
5,SCACHE,Agathe,Mme,DVC,Divers centre,923,"   1,88","   0,94",non,09104,09104,91004
6,MARTIN,Jérémy,M.,LR,Les Républicains,5044,"  10,26","   5,11",non,09104,09104,91004
7,LOIZILLON,Martin,M.,DIV,Divers,549,"   1,12","   0,56",non,09104,09104,91004
8,DJABALI,Miriam,Mme,DVC,Divers centre,266,"   0,54","   0,27",non,09104,09104,91004
9,RIXAIN,Marie-Pierre,Mme,ENS,Ensemble ! (Majorité présidentielle),15598,"  31,72","  15,80",Bal.,09104,09104,91004
10,DEME,Amadou,M.,NUP,Nouvelle union populaire écologique et sociale,13517,"  27,49","  13,69",Bal.,09104,09104,91004
11,POLIZZO,Iliane,Mme,ECO,Ecologistes,1330,"   2,70","   1,35",non,09104,09104,91004
12,PLOUIN,Juliette,Mme,DXG,Divers extrême gauche,470,"   0,96","   0,48",non,09104,09104,91004
