NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ANDRIEUX,Pascal,M.,DXG,Divers extrême gauche,455,"   1,50","   0,68",non,01003,01003,10003
2,FERNANDEZ,Laure,Mme,DSV,Droite souverainiste,504,"   1,66","   0,76",non,01003,01003,10003
3,SEFFALS,Gaëtan,M.,NUP,Nouvelle union populaire écologique et sociale,6430,"  21,19","   9,66",non,01003,01003,10003
4,HELICK,Lyonnel,M.,DSV,Droite souverainiste,14,"   0,05","   0,02",non,01003,01003,10003
5,MENISSIER,Dominique,M.,ECO,Ecologistes,425,"   1,40","   0,64",non,01003,01003,10003
6,BEURY,Loëtitia,Mme,ENS,Ensemble ! (Majorité présidentielle),6546,"  21,57","   9,84",Bal.,01003,01003,10003
7,LOPES VAZ,Céline,Mme,REC,Reconquête !,1318,"   4,34","   1,98",non,01003,01003,10003
8,GATOUILLAT,Baptiste,M.,LR,Les Républicains,4507,"  14,85","   6,77",non,01003,01003,10003
9,FREVILLE,Didier,M.,DVC,Divers centre,244,"   0,80","   0,37",non,01003,01003,10003
10,RANC,Angélique,Mme,RN,Rassemblement National,8958,"  29,52","  13,46",Bal.,01003,01003,10003
11,COLLOT-TOUZÉ,Nelly,Mme,ECO,Ecologistes,942,"   3,10","   1,42",non,01003,01003,10003
