NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LELOUIS,Gisèle,Mme,RN,Rassemblement National,7016,"  25,34","   9,23",Bal.,01303,01303,13003
2,SI AHMED,Nadia,Mme,ECO,Ecologistes,672,"   2,43","   0,88",non,01303,01303,13003
3,BENSAADA,Mohamed,M.,NUP,Nouvelle union populaire écologique et sociale,7678,"  27,73","  10,11",Bal.,01303,01303,13003
4,SAID,Elisabeth,Mme,ECO,Ecologistes,0,"   0,00","   0,00",non,01303,01303,13003
5,D'ANGIO,Sandrine,Mme,REC,Reconquête !,4215,"  15,22","   5,55",non,01303,01303,13003
6,TORDJMANN,Adam,M.,ECO,Ecologistes,258,"   0,93","   0,34",non,01303,01303,13003
7,LOUIS,Alexandra,Mme,ENS,Ensemble ! (Majorité présidentielle),6056,"  21,87","   7,97",non,01303,01303,13003
8,COCAIGN,Bruno,M.,DVC,Divers centre,302,"   1,09","   0,40",non,01303,01303,13003
9,PAPPALARDO,Patrick,M.,LR,Les Républicains,995,"   3,59","   1,31",non,01303,01303,13003
10,BELKAROUI,Nora,Mme,REG,Régionaliste,205,"   0,74","   0,27",non,01303,01303,13003
11,GRANDEL,Jacqueline,Mme,DXG,Divers extrême gauche,289,"   1,04","   0,38",non,01303,01303,13003
