NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GUILHOT,Rodolphe,M.,REG,Régionaliste,595,"   1,28","   0,64",non,07301,07301,73001
2,ROUSSEL,Christian,M.,DIV,Divers,835,"   1,80","   0,89",non,07301,07301,73001
3,EXERTIER,Frédéric,M.,ECO,Ecologistes,1545,"   3,33","   1,65",non,07301,07301,73001
4,DERUEM,Manon,Mme,RN,Rassemblement National,9247,"  19,95","   9,89",non,07301,07301,73001
5,CHAUVEAU,Jean-Pierre,M.,DSV,Droite souverainiste,73,"   0,16","   0,08",non,07301,07301,73001
6,FERRARI,Marina,Mme,ENS,Ensemble ! (Majorité présidentielle),12700,"  27,40","  13,58",Bal.,07301,07301,73001
7,BARDAGI,Thierry,M.,DIV,Divers,719,"   1,55","   0,77",non,07301,07301,73001
8,DUBOUCHET,Karine,Mme,LR,Les Républicains,5677,"  12,25","   6,07",non,07301,07301,73001
9,GRANATA,Christel,Mme,NUP,Nouvelle union populaire écologique et sociale,9933,"  21,43","  10,62",Bal.,07301,07301,73001
10,CROZE,Jean-Claude,M.,DVD,Divers droite,2490,"   5,37","   2,66",non,07301,07301,73001
11,LAFARGUE,Pierre,M.,DSV,Droite souverainiste,621,"   1,34","   0,66",non,07301,07301,73001
12,CASEJUANE,Adrien,M.,DXG,Divers extrême gauche,259,"   0,56","   0,28",non,07301,07301,73001
13,MILLORD,Beatrix,Mme,REC,Reconquête !,1648,"   3,56","   1,76",non,07301,07301,73001
