NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MARIE,Florie,Mme,DVG,Divers gauche,288,"   0,89","   0,39",non,09107,09107,91007
2,CARDOSO,Antony,M.,REC,Reconquête !,1254,"   3,89","   1,71",non,09107,09107,91007
3,DAAS,Rabia,Mme,DVC,Divers centre,171,"   0,53","   0,23",non,09107,09107,91007
4,REDA,Robin,M.,ENS,Ensemble ! (Majorité présidentielle),10309,"  31,96","  14,02",Bal.,09107,09107,91007
5,DUMAINE,Julien,M.,LR,Les Républicains,2038,"   6,32","   2,77",non,09107,09107,91007
6,RACINE,Jacques,M.,DIV,Divers,33,"   0,10","   0,04",non,09107,09107,91007
7,HOQUET,Marc,M.,DXG,Divers extrême gauche,324,"   1,00","   0,44",non,09107,09107,91007
8,GUIBERT,Audrey,Mme,RN,Rassemblement National,4537,"  14,07","   6,17",non,09107,09107,91007
9,VAGNEUX,Olivier,M.,ECO,Ecologistes,599,"   1,86","   0,81",non,09107,09107,91007
10,LEJEUNE,Claire,Mme,NUP,Nouvelle union populaire écologique et sociale,11299,"  35,03","  15,37",Bal.,09107,09107,91007
11,RIGOLLET,Josselyne,Mme,DSV,Droite souverainiste,515,"   1,60","   0,70",non,09107,09107,91007
12,BOMPARD,Catherine,Mme,ECO,Ecologistes,889,"   2,76","   1,21",non,09107,09107,91007
