NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,YAFFA,Mams,M.,ECO,Ecologistes,1010,"   3,57","   1,63",non,07517,07517,75017
2,OBONO,Danièle,Mme,NUP,Nouvelle union populaire écologique et sociale,16162,"  57,07","  26,01",oui,07517,07517,75017
3,FAILLÈS,Béatrice,Mme,RDG,Parti radical de gauche,771,"   2,72","   1,24",non,07517,07517,75017
4,AKSAS,Abdellah,M.,DXG,Divers extrême gauche,265,"   0,94","   0,43",non,07517,07517,75017
5,TÉCHER,Marianna,Mme,RN,Rassemblement National,1241,"   4,38","   2,00",non,07517,07517,75017
6,FALICON,Marie,Mme,REC,Reconquête !,1076,"   3,80","   1,73",non,07517,07517,75017
7,HADBI,Youcef,M.,DIV,Divers,100,"   0,35","   0,16",non,07517,07517,75017
8,FIQUET,Clement,M.,DIV,Divers,248,"   0,88","   0,40",non,07517,07517,75017
9,SIGLER,Pierre,M.,ECO,Ecologistes,335,"   1,18","   0,54",non,07517,07517,75017
10,MICHEL,Angélique,Mme,LR,Les Républicains,1111,"   3,92","   1,79",non,07517,07517,75017
11,BACHIR,Mohamed,M.,DIV,Divers,177,"   0,63","   0,28",non,07517,07517,75017
12,BÉNIÉ,Kolia,Mme,ENS,Ensemble ! (Majorité présidentielle),5638,"  19,91","   9,07",non,07517,07517,75017
13,CLEMENT,Annie,Mme,DVD,Divers droite,186,"   0,66","   0,30",non,07517,07517,75017
14,LARGUECH,Siwar,Mme,DVG,Divers gauche,0,"   0,00","   0,00",non,07517,07517,75017
