NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SCARAMOZZINO,Joëlle,Mme,ECO,Ecologistes,808,"   1,76","   0,85",non,03003,03003,30003
2,MICHON,Catherine,Mme,ECO,Ecologistes,845,"   1,84","   0,88",non,03003,03003,30003
3,NOVARETTI,Monique,Mme,RDG,Parti radical de gauche,1526,"   3,33","   1,60",non,03003,03003,30003
4,GUICHARD,Anne,Mme,DIV,Divers,98,"   0,21","   0,10",non,03003,03003,30003
5,BORDES,Pascale,Mme,RN,Rassemblement National,13796,"  30,08","  14,44",Bal.,03003,03003,30003
6,EGÉA,Jean,M.,DXG,Divers extrême gauche,285,"   0,62","   0,30",non,03003,03003,30003
7,PRÉVOST,Christophe,M.,REG,Régionaliste,621,"   1,35","   0,65",non,03003,03003,30003
8,CELLIER,Anthony,M.,ENS,Ensemble ! (Majorité présidentielle),12274,"  26,77","  12,85",Bal.,03003,03003,30003
9,ARNAUD,Blandine,Mme,LR,Les Républicains,3087,"   6,73","   3,23",non,03003,03003,30003
10,OROMI,Sabine,Mme,NUP,Nouvelle union populaire écologique et sociale,9474,"  20,66","   9,92",non,03003,03003,30003
11,MOULIN,Jean-Marie,M.,REC,Reconquête !,3043,"   6,64","   3,19",non,03003,03003,30003
