NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MESURE,Marina,Mme,NUP,Nouvelle union populaire écologique et sociale,11271,"  21,67","  10,33",Bal.,01310,01310,13010
2,DAUDE,Patrice,M.,ECO,Ecologistes,1097,"   2,11","   1,01",non,01310,01310,13010
3,COURTARO,Jean-Philippe,M.,REC,Reconquête !,3413,"   6,56","   3,13",non,01310,01310,13010
4,VALIENTE,Jean-Claude,M.,DXG,Divers extrême gauche,391,"   0,75","   0,36",non,01310,01310,13010
5,GOZZI,Magali,Mme,REG,Régionaliste,75,"   0,14","   0,07",non,01310,01310,13010
6,BRUN,Stéphanie,Mme,DSV,Droite souverainiste,0,"   0,00","   0,00",non,01310,01310,13010
7,GONZALEZ,José,M.,RN,Rassemblement National,15165,"  29,15","  13,90",Bal.,01310,01310,13010
8,COUTENET,Nathalie,Mme,DVC,Divers centre,1041,"   2,00","   0,95",non,01310,01310,13010
9,PEROTTINO,Serge,M.,LR,Les Républicains,7016,"  13,49","   6,43",non,01310,01310,13010
10,COLANTONIO,Céline,Mme,ECO,Ecologistes,512,"   0,98","   0,47",non,01310,01310,13010
11,MARTI,Robert,M.,DSV,Droite souverainiste,658,"   1,26","   0,60",non,01310,01310,13010
12,BOURCET-GINER,Véronique,Mme,ENS,Ensemble ! (Majorité présidentielle),10739,"  20,64","   9,85",non,01310,01310,13010
13,DESBLANCS,Lucie,Mme,ECO,Ecologistes,643,"   1,24","   0,59",non,01310,01310,13010
