NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SOUBELET,Cécile,Mme,NUP,Nouvelle union populaire écologique et sociale,13233,"  30,75","  16,64",Bal.,09210,09210,92010
2,VIGUIÉ,Laurence,Mme,DXG,Divers extrême gauche,307,"   0,71","   0,39",non,09210,09210,92010
3,CABERAS,Edith,Mme,REG,Régionaliste,138,"   0,32","   0,17",non,09210,09210,92010
4,AMRANI,Samir,M.,DIV,Divers,245,"   0,57","   0,31",non,09210,09210,92010
5,PETIT,Hadrien,M.,RN,Rassemblement National,2992,"   6,95","   3,76",non,09210,09210,92010
6,ESCALE,Alexis,M.,ECO,Ecologistes,871,"   2,02","   1,10",non,09210,09210,92010
7,ATTAL,Gabriel,M.,ENS,Ensemble ! (Majorité présidentielle),20679,"  48,06","  26,00",Bal.,09210,09210,92010
8,EL BOUZAIDI,Azedine,M.,ECO,Ecologistes,1338,"   3,11","   1,68",non,09210,09210,92010
9,BESSIÈRES,Léa,Mme,REC,Reconquête !,3055,"   7,10","   3,84",non,09210,09210,92010
10,RONCHINI,Vanessa,Mme,DXG,Divers extrême gauche,172,"   0,40","   0,22",non,09210,09210,92010
