NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ASSOULY,Avi,M.,ECO,Ecologistes,713,"   1,77","   0,85",non,01302,01302,13002
2,DENNEVAL,Florence,Mme,ECO,Ecologistes,380,"   0,94","   0,45",non,01302,01302,13002
3,ERMACORA,Hélène,Mme,DSV,Droite souverainiste,436,"   1,08","   0,52",non,01302,01302,13002
4,SURRY,Dominique,M.,ECO,Ecologistes,943,"   2,34","   1,13",non,01302,01302,13002
5,PITOLLAT,Claire,Mme,ENS,Ensemble ! (Majorité présidentielle),12026,"  29,85","  14,38",Bal.,01302,01302,13002
6,PERETTI,Sébastien,M.,DIV,Divers,0,"   0,00","   0,00",non,01302,01302,13002
7,PARODI,Clémence,Mme,RN,Rassemblement National,6561,"  16,29","   7,85",non,01302,01302,13002
8,PERSIA,Alain,M.,DIV,Divers,165,"   0,41","   0,20",non,01302,01302,13002
9,ESPAZE,Brigitte,Mme,DXG,Divers extrême gauche,218,"   0,54","   0,26",non,01302,01302,13002
10,BERNASCONI,Sabine,Mme,LR,Les Républicains,5262,"  13,06","   6,29",non,01302,01302,13002
11,RUPNIK,Alexandre,M.,NUP,Nouvelle union populaire écologique et sociale,10101,"  25,07","  12,08",Bal.,01302,01302,13002
12,GRAFFEO,Jean-Marc,M.,REC,Reconquête !,3480,"   8,64","   4,16",non,01302,01302,13002
