NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BOURDIER,David,M.,DVG,Divers gauche,452,"   1,10","   0,54",non,08405,08405,84005
2,CELCE,Céline,Mme,NUP,Nouvelle union populaire écologique et sociale,9134,"  22,26","  10,82",non,08405,08405,84005
3,CHALENÇON,Christophe,M.,DIV,Divers,122,"   0,30","   0,14",non,08405,08405,84005
4,PINON,Jean-Paul,M.,ECO,Ecologistes,384,"   0,94","   0,45",non,08405,08405,84005
5,VINCETTI,Jean,M.,ECO,Ecologistes,1301,"   3,17","   1,54",non,08405,08405,84005
6,AUBERT,Julien,M.,LR,Les Républicains,7044,"  17,17","   8,35",non,08405,08405,84005
7,TRICHAUD,Jérémy,M.,DSV,Droite souverainiste,565,"   1,38","   0,67",non,08405,08405,84005
8,RODINSON,Claudine,Mme,DXG,Divers extrême gauche,216,"   0,53","   0,26",non,08405,08405,84005
9,LOVISOLO,Jean-François,M.,ENS,Ensemble ! (Majorité présidentielle),10244,"  24,97","  12,14",Bal.,08405,08405,84005
10,THOMAS DE MALEVILLE,Marie,Mme,RN,Rassemblement National,9635,"  23,48","  11,42",Bal.,08405,08405,84005
11,CHAVRIER,Catherine,Mme,REC,Reconquête !,1932,"   4,71","   2,29",non,08405,08405,84005
