NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SPRIET,Nathalie,Mme,ECO,Ecologistes,921,"   1,67","   0,84",non,07606,07606,76006
2,MARTIN,Patrice,M.,RN,Rassemblement National,15325,"  27,75","  13,95",Bal.,07606,07606,76006
3,JUMEL,Sébastien,M.,NUP,Nouvelle union populaire écologique et sociale,20800,"  37,66","  18,94",Bal.,07606,07606,76006
4,BROUTTÉ,Lisa,Mme,ENS,Ensemble ! (Majorité présidentielle),11010,"  19,94","  10,03",non,07606,07606,76006
5,ARTHUS,Florentin,M.,ECO,Ecologistes,1185,"   2,15","   1,08",non,07606,07606,76006
6,LEDUC,François,M.,UDI,Union des Démocrates et des Indépendants,277,"   0,50","   0,25",non,07606,07606,76006
7,THÉRON,Renaud,M.,DVC,Divers centre,264,"   0,48","   0,24",non,07606,07606,76006
8,COPPIN,Claire,Mme,REC,Reconquête !,1590,"   2,88","   1,45",non,07606,07606,76006
9,DEVOGELAERE,Robin,M.,DVD,Divers droite,3395,"   6,15","   3,09",non,07606,07606,76006
10,PETITEVILLE,Michelle,Mme,DXG,Divers extrême gauche,458,"   0,83","   0,42",non,07606,07606,76006
