NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BOUGUERRA,Monia,Mme,DIV,Divers,221,"   0,81","   0,31",non,06907,06907,69007
2,LUCCHESI,Geneviève,Mme,REC,Reconquête !,1045,"   3,82","   1,47",non,06907,06907,69007
3,KHEDHER,Anissa,Mme,ENS,Ensemble ! (Majorité présidentielle),4728,"  17,29","   6,66",non,06907,06907,69007
4,LAHMAR,Abdelkader,M.,NUP,Nouvelle union populaire écologique et sociale,8476,"  30,99","  11,95",Bal.,06907,06907,69007
5,VINCENDET,Alexandre,M.,LR,Les Républicains,6526,"  23,86","   9,20",Bal.,06907,06907,69007
6,VACHON,Alain,M.,DIV,Divers,186,"   0,68","   0,26",non,06907,06907,69007
7,GASMI,Nordine,M.,DIV,Divers,539,"   1,97","   0,76",non,06907,06907,69007
8,PAPA,Anna,Mme,DVD,Divers droite,31,"   0,11","   0,04",non,06907,06907,69007
9,DOGANEL,Izzet,M.,DVC,Divers centre,194,"   0,71","   0,27",non,06907,06907,69007
10,SPREUX,Thomas,M.,DXG,Divers extrême gauche,214,"   0,78","   0,30",non,06907,06907,69007
11,GOMEZ,Stéphane,M.,DVG,Divers gauche,1462,"   5,35","   2,06",non,06907,06907,69007
12,JONCOUR,Tiffany,Mme,RN,Rassemblement National,3108,"  11,36","   4,38",non,06907,06907,69007
13,LOUNES,Rachid,M.,ECO,Ecologistes,356,"   1,30","   0,50",non,06907,06907,69007
14,BOUHILA,Charlotte,Mme,ECO,Ecologistes,264,"   0,97","   0,37",non,06907,06907,69007
