NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,TOBEILEM,Grégory,M.,DXG,Divers extrême gauche,208,"   0,79","   0,34",non,09308,09308,93008
2,JOLIVET,Sébastien,M.,RN,Rassemblement National,3610,"  13,76","   5,86",non,09308,09308,93008
3,GUIRAUDOU,Hugo,M.,DVG,Divers gauche,830,"   3,16","   1,35",non,09308,09308,93008
4,FOURNIER,Corinne,Mme,ECO,Ecologistes,507,"   1,93","   0,82",non,09308,09308,93008
5,KELOUA HACHI,Fatiha,Mme,NUP,Nouvelle union populaire écologique et sociale,9263,"  35,31","  15,03",Bal.,09308,09308,93008
6,VALENTE,Sylvio,M.,REC,Reconquête !,1226,"   4,67","   1,99",non,09308,09308,93008
7,CARVALHINHO,Geoffrey,M.,LR,Les Républicains,3647,"  13,90","   5,92",non,09308,09308,93008
8,ZEIGER,Franck,M.,DSV,Droite souverainiste,342,"   1,30","   0,55",non,09308,09308,93008
9,CHARRIERE,Sylvie,Mme,ENS,Ensemble ! (Majorité présidentielle),5696,"  21,71","   9,24",Bal.,09308,09308,93008
10,FOURNIER,Jean-Christophe,M.,DXG,Divers extrême gauche,161,"   0,61","   0,26",non,09308,09308,93008
11,CYRILLA,Eddy,M.,ECO,Ecologistes,745,"   2,84","   1,21",non,09308,09308,93008
