NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LEGRAIN,Sarah,Mme,NUP,Nouvelle union populaire écologique et sociale,20829,"  56,51","  27,73",oui,07516,07516,75016
2,EL-MARBATI,Nordine,M.,DXG,Divers extrême gauche,302,"   0,82","   0,40",non,07516,07516,75016
3,BACHA,Yanis,M.,ENS,Ensemble ! (Majorité présidentielle),7534,"  20,44","  10,03",non,07516,07516,75016
4,TOUBIANA,Marie,Mme,LR,Les Républicains,2153,"   5,84","   2,87",non,07516,07516,75016
5,MARCHIKA,Ivan,M.,DXG,Divers extrême gauche,186,"   0,50","   0,25",non,07516,07516,75016
6,FOURNIER,Laurent,M.,DVC,Divers centre,290,"   0,79","   0,39",non,07516,07516,75016
7,COUPEL,Sébastien,M.,ECO,Ecologistes,576,"   1,56","   0,77",non,07516,07516,75016
8,AROUS,Jihane,Mme,DIV,Divers,95,"   0,26","   0,13",non,07516,07516,75016
9,MONSAURET,Nathalie,Mme,RN,Rassemblement National,1454,"   3,94","   1,94",non,07516,07516,75016
10,BECHIEAU,François,M.,DVG,Divers gauche,2142,"   5,81","   2,85",non,07516,07516,75016
11,KHELFA,Hakima,Mme,DIV,Divers,206,"   0,56","   0,27",non,07516,07516,75016
12,DESGRANGE,Caroline,Mme,REC,Reconquête !,1092,"   2,96","   1,45",non,07516,07516,75016
