NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,KOZELKO,Eric,M.,RN,Rassemblement National,2491,"   8,13","   3,38",non,09309,09309,93009
2,TROUVÉ,Aurélie,Mme,NUP,Nouvelle union populaire écologique et sociale,16393,"  53,53","  22,24",Bal.,09309,09309,93009
3,PIERRE,Robenson,M.,LR,Les Républicains,1049,"   3,43","   1,42",non,09309,09309,93009
4,SAADA,Alexandre,M.,ENS,Ensemble ! (Majorité présidentielle),6214,"  20,29","   8,43",Bal.,09309,09309,93009
5,GARRIGUE,Laure,Mme,REC,Reconquête !,959,"   3,13","   1,30",non,09309,09309,93009
6,FITOUSSI,Carole,Mme,ECO,Ecologistes,372,"   1,21","   0,50",non,09309,09309,93009
7,LEFEBVRE,Jean-Paul,M.,DVG,Divers gauche,1260,"   4,11","   1,71",non,09309,09309,93009
8,LANG-ROUSSEAU,Aloïs,M.,ECO,Ecologistes,876,"   2,86","   1,19",non,09309,09309,93009
9,BADACHE,Atmane,M.,DIV,Divers,60,"   0,20","   0,08",non,09309,09309,93009
10,PETRZLJAN,Héléna,Mme,UDI,Union des Démocrates et des Indépendants,384,"   1,25","   0,52",non,09309,09309,93009
11,BUROT,Jean-Paul,M.,DXG,Divers extrême gauche,368,"   1,20","   0,50",non,09309,09309,93009
12,ODOYER,Cécile,Mme,DXG,Divers extrême gauche,200,"   0,65","   0,27",non,09309,09309,93009
