NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ELAZOUZI,Hakim,M.,UDI,Union des Démocrates et des Indépendants,3622,"   9,62","   4,52",non,06209,06209,62009
2,JUDEK,Fanny,Mme,REC,Reconquête !,1032,"   2,74","   1,29",non,06209,06209,62009
3,MATTON,Charlotte,Mme,DSV,Droite souverainiste,649,"   1,72","   0,81",non,06209,06209,62009
4,BAÏK,Abdellah,M.,ECO,Ecologistes,776,"   2,06","   0,97",non,06209,06209,62009
5,DEFLANDRE,Anne-Marie,Mme,DXG,Divers extrême gauche,312,"   0,83","   0,39",non,06209,06209,62009
6,BRASSEUR,Valentin,M.,DIV,Divers,169,"   0,45","   0,21",non,06209,06209,62009
7,BONIFACIO,Amandine,Mme,NUP,Nouvelle union populaire écologique et sociale,6021,"  15,98","   7,51",non,06209,06209,62009
8,PINCHON,Matthieu,M.,DVD,Divers droite,684,"   1,82","   0,85",non,06209,06209,62009
9,DEPREZ-AUDEBERT,Marguerite,Mme,ENS,Ensemble ! (Majorité présidentielle),8626,"  22,90","  10,77",Bal.,06209,06209,62009
10,FELLAHA,Zaïna,Mme,DIV,Divers,48,"   0,13","   0,06",non,06209,06209,62009
11,PARMENTIER,Caroline,Mme,RN,Rassemblement National,11596,"  30,78","  14,47",Bal.,06209,06209,62009
12,SAINT-ANDRÉ,Stéphane,M.,DVG,Divers gauche,2913,"   7,73","   3,64",non,06209,06209,62009
13,MARTIN,Corinne,Mme,ECO,Ecologistes,648,"   1,72","   0,81",non,06209,06209,62009
14,DELAIRE,Jacques,M.,DXD,Divers extrême droite,381,"   1,01","   0,48",non,06209,06209,62009
15,GUAQUIER,Julien,M.,DIV,Divers,192,"   0,51","   0,24",non,06209,06209,62009
