NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GOULET,Déborah,Mme,ECO,Ecologistes,448,"   1,29","   0,61",non,06702,06702,67002
2,SCHNITZLER,Fabienne,Mme,ECO,Ecologistes,768,"   2,22","   1,05",non,06702,06702,67002
3,FERNANDES,Emmanuel,M.,NUP,Nouvelle union populaire écologique et sociale,12785,"  36,89","  17,43",Bal.,06702,06702,67002
4,RICHARD,Alain,M.,DXG,Divers extrême gauche,229,"   0,66","   0,31",non,06702,06702,67002
5,WASERMAN,Sylvain,M.,ENS,Ensemble ! (Majorité présidentielle),10506,"  30,31","  14,32",Bal.,06702,06702,67002
6,BOUSSIF,Jamal,M.,DIV,Divers,234,"   0,68","   0,32",non,06702,06702,67002
7,VINCI,Thibaut,M.,RDG,Parti radical de gauche,857,"   2,47","   1,17",non,06702,06702,67002
8,DIEMUNSCH,Cendrine,Mme,REG,Régionaliste,813,"   2,35","   1,11",non,06702,06702,67002
9,WOLF SAMALOUSSI,Alexandre,M.,LR,Les Républicains,2211,"   6,38","   3,01",non,06702,06702,67002
10,LEONHART-GRUBER,Margarethe,Mme,ECO,Ecologistes,622,"   1,79","   0,85",non,06702,06702,67002
11,BENNES,Armèle,Mme,DIV,Divers,116,"   0,33","   0,16",non,06702,06702,67002
12,DU PARC,Hombeline,Mme,RN,Rassemblement National,3977,"  11,47","   5,42",non,06702,06702,67002
13,CAMINADE,Nelly,Mme,REC,Reconquête !,916,"   2,64","   1,25",non,06702,06702,67002
14,GRANDJEAN,Alexandre,M.,DIV,Divers,177,"   0,51","   0,24",non,06702,06702,67002
