NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,TOURNIER-BILLON,Philippe,M.,REC,Reconquête !,2073,"   5,75","   2,68",non,00105,00105,01005
2,FABRIS,Grégory,M.,DSV,Droite souverainiste,436,"   1,21","   0,56",non,00105,00105,01005
3,YILMAZ,Celil,M.,DIV,Divers,704,"   1,95","   0,91",non,00105,00105,01005
4,ABAD,Damien,M.,DVD,Divers droite,12034,"  33,38","  15,54",Bal.,00105,00105,01005
5,PISANI,Florence,Mme,NUP,Nouvelle union populaire écologique et sociale,8485,"  23,54","  10,95",Bal.,00105,00105,01005
6,PARIS,Stéphanie,Mme,DVD,Divers droite,931,"   2,58","   1,20",non,00105,00105,01005
7,NAMBOTIN,Joëlle,Mme,RN,Rassemblement National,7110,"  19,72","   9,18",non,00105,00105,01005
8,CROZET,Sylvie,Mme,DXG,Divers extrême gauche,414,"   1,15","   0,53",non,00105,00105,01005
9,BOULMÉ,Jean-Michel,M.,DVG,Divers gauche,281,"   0,78","   0,36",non,00105,00105,01005
10,MARTINEZ,Julien,M.,LR,Les Républicains,3580,"   9,93","   4,62",non,00105,00105,01005
