NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,RENAULT,Gilles,M.,NUP,Nouvelle union populaire écologique et sociale,14069,"  26,05","  12,82",Bal.,03505,03505,35005
2,DELINE,Pamela,Mme,DIV,Divers,411,"   0,76","   0,37",non,03505,03505,35005
3,DE BLIC,Marie,Mme,REC,Reconquête !,1469,"   2,72","   1,34",non,03505,03505,35005
4,AUSTERLITZ,Michel,M.,DVG,Divers gauche,1262,"   2,34","   1,15",non,03505,03505,35005
5,HOUILLOT,Jonathan,M.,LR,Les Républicains,9067,"  16,79","   8,26",non,03505,03505,35005
6,LE NABOUR-CLOAREC,Christine,Mme,ENS,Ensemble ! (Majorité présidentielle),18595,"  34,43","  16,95",Bal.,03505,03505,35005
7,GILOIS,Françoise,Mme,RN,Rassemblement National,7248,"  13,42","   6,61",non,03505,03505,35005
8,JARNY,Christelle,Mme,DXG,Divers extrême gauche,427,"   0,79","   0,39",non,03505,03505,35005
9,STUBERT,Marion,Mme,ECO,Ecologistes,744,"   1,38","   0,68",non,03505,03505,35005
10,BEAURAIN,Denis,M.,DSV,Droite souverainiste,722,"   1,34","   0,66",non,03505,03505,35005
