NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,TRIKI,Samir,M.,DVC,Divers centre,3037,"   7,61","   3,75",non,00302,00302,03002
2,KEGELART,Jean-Jacques,M.,LR,Les Républicains,4468,"  11,19","   5,52",non,00302,00302,03002
3,AFFRAIX,Christophe,M.,DSV,Droite souverainiste,441,"   1,10","   0,54",non,00302,00302,03002
4,DE NICOLAY,Axelle,Mme,REC,Reconquête !,1556,"   3,90","   1,92",non,00302,00302,03002
5,GUILLAUMIN,Jean-Marie,M.,ECO,Ecologistes,1059,"   2,65","   1,31",non,00302,00302,03002
6,LEBEL,Bernard,M.,DXG,Divers extrême gauche,365,"   0,91","   0,45",non,00302,00302,03002
7,CHATEL,Philippe,M.,REG,Régionaliste,585,"   1,47","   0,72",non,00302,00302,03002
8,LÉGUILLON,Marie-Claude,Mme,RDG,Parti radical de gauche,929,"   2,33","   1,15",non,00302,00302,03002
9,BOVET,Jorys,M.,RN,Rassemblement National,7642,"  19,14","   9,44",Bal.,00302,00302,03002
10,THOMAS,Luc,M.,REG,Régionaliste,137,"   0,34","   0,17",non,00302,00302,03002
11,VANCEUNEBROCK,Laurence,Mme,ENS,Ensemble ! (Majorité présidentielle),6796,"  17,02","   8,39",non,00302,00302,03002
12,POZZOLI,Bernard,M.,DVG,Divers gauche,4186,"  10,49","   5,17",non,00302,00302,03002
13,HERITIER,Louise,Mme,NUP,Nouvelle union populaire écologique et sociale,8719,"  21,84","  10,77",Bal.,00302,00302,03002
