NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MIFFRED,Laurine,Mme,REC,Reconquête !,1728,"   5,53","   2,79",non,00401,00401,04001
2,LYONS,Sylvie,Mme,DVG,Divers gauche,1249,"   4,00","   2,02",non,00401,00401,04001
3,BLANC,Dominique,Mme,DVD,Divers droite,544,"   1,74","   0,88",non,00401,00401,04001
4,VAN HEESBEKE,Nicole,Mme,ECO,Ecologistes,772,"   2,47","   1,25",non,00401,00401,04001
5,ROS,Annabel,Mme,DXG,Divers extrême gauche,302,"   0,97","   0,49",non,00401,00401,04001
6,POTIE,Bruno,M.,DIV,Divers,619,"   1,98","   1,00",non,00401,00401,04001
7,AUDAN,Paul,M.,ENS,Ensemble ! (Majorité présidentielle),7008,"  22,43","  11,31",non,00401,00401,04001
8,RECOTILLET,Pascal,M.,REG,Régionaliste,195,"   0,62","   0,31",non,00401,00401,04001
9,ROLLAND,Patricia,Mme,ECO,Ecologistes,423,"   1,35","   0,68",non,00401,00401,04001
10,BAGARRY,Delphine,Mme,NUP,Nouvelle union populaire écologique et sociale,8744,"  27,99","  14,11",Bal.,00401,00401,04001
11,GIRARD,Christian,M.,RN,Rassemblement National,8912,"  28,52","  14,38",Bal.,00401,00401,04001
12,GIACOMINO,Romaric,M.,DSV,Droite souverainiste,749,"   2,40","   1,21",non,00401,00401,04001
