NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SGARD,Marlène,Mme,DIV,Divers,456,"   1,12","   0,54",non,06603,06603,66003
2,MANDAR,Charles,M.,REC,Reconquête !,1963,"   4,83","   2,31",non,06603,06603,66003
3,MADELINE,Blaise,M.,DIV,Divers,8,"   0,02","   0,01",non,06603,06603,66003
4,MARTIN,Laurence,Mme,LR,Les Républicains,2359,"   5,80","   2,78",non,06603,06603,66003
5,LE FLOCH,Morgane,Mme,REG,Régionaliste,1044,"   2,57","   1,23",non,06603,06603,66003
6,GUITART,Henri,M.,DIV,Divers,1527,"   3,76","   1,80",non,06603,06603,66003
7,PERAULT,Françoise,Mme,DSV,Droite souverainiste,586,"   1,44","   0,69",non,06603,06603,66003
8,URROZ,Anna-Maria,Mme,DXG,Divers extrême gauche,460,"   1,13","   0,54",non,06603,06603,66003
9,BATAILLE,Pierre,M.,ENS,Ensemble ! (Majorité présidentielle),9902,"  24,36","  11,65",non,06603,06603,66003
10,CULLELL,Nathalie,Mme,NUP,Nouvelle union populaire écologique et sociale,11091,"  27,29","  13,05",Bal.,06603,06603,66003
11,DOGOR-SUCH,Sandrine,Mme,RN,Rassemblement National,11247,"  27,67","  13,23",Bal.,06603,06603,66003
