NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,COLLOMB-PATTON,Willy,M.,REG,Régionaliste,1011,"   2,13","   1,01",non,07402,07402,74002
2,CORNU,Damien,M.,DSV,Droite souverainiste,253,"   0,53","   0,25",non,07402,07402,74002
3,NANCHE,Anaïs,Mme,RN,Rassemblement National,6345,"  13,34","   6,33",non,07402,07402,74002
4,PACORET,Catherine,Mme,UDI,Union des Démocrates et des Indépendants,2473,"   5,20","   2,47",non,07402,07402,74002
5,BRANCALEONE,Sylvie,Mme,DSV,Droite souverainiste,637,"   1,34","   0,64",non,07402,07402,74002
6,BOUSSA,Oujdi,M.,DIV,Divers,226,"   0,48","   0,23",non,07402,07402,74002
7,VIGARIÉ,Jean-Paul,M.,ECO,Ecologistes,550,"   1,16","   0,55",non,07402,07402,74002
8,YILDIRIM,Naci,M.,DXG,Divers extrême gauche,231,"   0,49","   0,23",non,07402,07402,74002
9,TARDY,Lionel,M.,DVD,Divers droite,9093,"  19,12","   9,07",non,07402,07402,74002
10,HIPPOMÈNE,San,M.,REC,Reconquête !,1856,"   3,90","   1,85",non,07402,07402,74002
11,PERALDI,Timothée,M.,DIV,Divers,5,"   0,01","   0,00",non,07402,07402,74002
12,ARMAND,Antoine,M.,ENS,Ensemble ! (Majorité présidentielle),11329,"  23,83","  11,31",Bal.,07402,07402,74002
13,FONTANA,Loris,Mme,NUP,Nouvelle union populaire écologique et sociale,10931,"  22,99","  10,91",Bal.,07402,07402,74002
14,SCIABBARRASI,Pascal,M.,ECO,Ecologistes,1621,"   3,41","   1,62",non,07402,07402,74002
15,CURDY,Christian,M.,ECO,Ecologistes,989,"   2,08","   0,99",non,07402,07402,74002
