NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SIMÉON ÉP EYCHART,Marie-Thérèse-Jeanne,Mme,DVG,Divers gauche,1,"   0,00","   0,00",non,07511,07511,75011
2,LABOURDETTE,Valentine,Mme,ECO,Ecologistes,761,"   1,76","   1,04",non,07511,07511,75011
3,GATEL,Maud,Mme,ENS,Ensemble ! (Majorité présidentielle),16154,"  37,30","  22,11",Bal.,07511,07511,75011
4,EDON-GUILLOT,Dominique,Mme,DXG,Divers extrême gauche,190,"   0,44","   0,26",non,07511,07511,75011
5,COUSIN,Saddia,Mme,RN,Rassemblement National,1520,"   3,51","   2,08",non,07511,07511,75011
6,POLSKI,Olivia,Mme,NUP,Nouvelle union populaire écologique et sociale,16274,"  37,57","  22,28",Bal.,07511,07511,75011
7,CARRERE-GEE,Marie-Claire,Mme,LR,Les Républicains,5283,"  12,20","   7,23",non,07511,07511,75011
8,LAYRÉ-CASSOU,Franck,M.,REC,Reconquête !,2253,"   5,20","   3,08",non,07511,07511,75011
9,LE GAC,Nolwenn,Mme,DIV,Divers,510,"   1,18","   0,70",non,07511,07511,75011
10,VINCIGUERRA,Laurent,M.,DXG,Divers extrême gauche,368,"   0,85","   0,50",non,07511,07511,75011
