NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,THABET,Sinaa,Mme,LR,Les Républicains,622,"   3,53","   1,13",non,09302,09302,93002
2,SOUKOUNA,Bakary,M.,DVG,Divers gauche,1189,"   6,74","   2,16",non,09302,09302,93002
3,CHIKHI,Brahim,M.,DVC,Divers centre,619,"   3,51","   1,12",non,09302,09302,93002
4,PEU,Stéphane,M.,NUP,Nouvelle union populaire écologique et sociale,11083,"  62,85","  20,10",Bal.,09302,09302,93002
5,BROSSARD,Jean-Christophe,M.,DXG,Divers extrême gauche,151,"   0,86","   0,27",non,09302,09302,93002
6,COLOMAS,Luc,M.,RN,Rassemblement National,1480,"   8,39","   2,68",non,09302,09302,93002
7,BROOD,Anaïs,Mme,ENS,Ensemble ! (Majorité présidentielle),1595,"   9,05","   2,89",Bal.,09302,09302,93002
8,RENAUD,Agnès,Mme,DXG,Divers extrême gauche,297,"   1,68","   0,54",non,09302,09302,93002
9,PICHARD,Aurélien,M.,ECO,Ecologistes,222,"   1,26","   0,40",non,09302,09302,93002
10,BARDY,Aurélia,Mme,REC,Reconquête !,375,"   2,13","   0,68",non,09302,09302,93002
11,VÉTIL,Christelle,Mme,UDI,Union des Démocrates et des Indépendants,0,"   0,00","   0,00",non,09302,09302,93002
