NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BLED,Jean Marc,M.,REC,Reconquête !,1181,"   2,54","   1,23",non,07609,07609,76009
2,BALIER,Victor,M.,LR,Les Républicains,2176,"   4,68","   2,27",non,07609,07609,76009
3,MACÉ,Jean-Paul,M.,DXG,Divers extrême gauche,722,"   1,55","   0,75",non,07609,07609,76009
4,BUCOURT,Patrick,M.,DSV,Droite souverainiste,707,"   1,52","   0,74",non,07609,07609,76009
5,POUSSIER-WINSBACK,Marie-Agnès,Mme,ENS,Ensemble ! (Majorité présidentielle),13184,"  28,37","  13,78",Bal.,07609,07609,76009
6,FOUANI,Stéphanie,Mme,NUP,Nouvelle union populaire écologique et sociale,9449,"  20,33","   9,88",non,07609,07609,76009
7,GOURY,Nicolas,M.,RN,Rassemblement National,13591,"  29,25","  14,21",Bal.,07609,07609,76009
8,FOURNIER,Victor,M.,DVC,Divers centre,1133,"   2,44","   1,18",non,07609,07609,76009
9,BETEMPS FOLAIN,Annabelle,Mme,DVD,Divers droite,196,"   0,42","   0,20",non,07609,07609,76009
10,BARON,Mickaël,M.,DVG,Divers gauche,1725,"   3,71","   1,80",non,07609,07609,76009
11,SERVAIS,Carole,Mme,ECO,Ecologistes,852,"   1,83","   0,89",non,07609,07609,76009
12,KERBARH,Stéphanie,Mme,DVC,Divers centre,1555,"   3,35","   1,63",non,07609,07609,76009
