NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BAUDIS,Pierre,M.,ENS,Ensemble ! (Majorité présidentielle),12314,"  28,05","  14,67",Bal.,03101,03101,31001
2,COMBES,Benjamin,M.,ECO,Ecologistes,625,"   1,42","   0,74",non,03101,03101,31001
3,LE PENVEN,Olivier,M.,DXG,Divers extrême gauche,310,"   0,71","   0,37",non,03101,03101,31001
4,MARSAL,Cathy,Mme,RN,Rassemblement National,4279,"   9,75","   5,10",non,03101,03101,31001
5,CASTILLO-MENDEGRIS,Oscar,M.,LR,Les Républicains,1637,"   3,73","   1,95",non,03101,03101,31001
6,ROCCA,Jacques,M.,DVC,Divers centre,740,"   1,69","   0,88",non,03101,03101,31001
7,BAPT,Pierre Nicolas,M.,RDG,Parti radical de gauche,3128,"   7,13","   3,73",non,03101,03101,31001
8,BOUJAT,Evelyne,Mme,REG,Régionaliste,1330,"   3,03","   1,58",non,03101,03101,31001
9,CLOUET,Hadrien,M.,NUP,Nouvelle union populaire écologique et sociale,17468,"  39,79","  20,80",Bal.,03101,03101,31001
10,BATTISTELLA,Aude,Mme,REC,Reconquête !,2065,"   4,70","   2,46",non,03101,03101,31001
11,PICARD,Georges,M.,DXG,Divers extrême gauche,0,"   0,00","   0,00",non,03101,03101,31001
